"","x"
"736","BRD.K25943794.001.02.3"
"737","BRD.K46556543.001.01.4"
"738","BRD.K29653726.001.13.4"
"739","BRD.K89208535.051.01.5"
"740","BRD.K89348303.001.14.7"
"741","BRD.K89375097.300.08.8"
"742","BRD.K89917372.001.01.2"
"743","BRD.K89997465.003.43.0"
"744","BRD.K33622447.066.01.9"
"745","BRD.K90195324.003.02.5"
"746","BRD.A28545468.003.16.6"
"747","BRD.A90547603.001.02.5"
"748","BRD.A90625545.001.02.0"
"749","BRD.A26690767.066.01.9"
"750","BRD.K91111634.001.01.2"
"751","BRD.K91263825.003.21.4"
"752","BRD.K91315211.300.05.7"
"753","BRD.K28667793.001.28.1"
"754","BRD.A42167015.003.10.2"
"755","BRD.K27316855.001.19.0"
"756","BRD.K28143534.003.25.9"
"757","BRD.A91699651.316.10.9"
"758","BRD.K99615199.001.18.5"
"759","BRD.K61192372.001.08.9"
"760","BRD.K92049597.001.20.8"
"761","BRD.K92093830.003.30.8"
"762","BRD.A29260609.003.26.0"
"763","BRD.A25234499.001.18.3"
"764","BRD.A54490543.066.11.9"
"765","BRD.K51671335.001.10.6"
"766","BRD.A98845662.036.03.7"
"767","BRD.A98990573.003.01.3"
"768","BRD.K99792991.001.34.9"
"769","BRD.A99939097.001.24.2"
"770","BRD.K10799896.001.26.2"
"771","BRD.A02759312.003.24.5"
"772","BRD.K38911213.003.01.6"
"773","BRD.K64716392.001.01.3"
"774","BRD.K36859431.300.02.3"
"775","BRD.K07940445.310.02.9"
"776","BRD.K99383816.001.02.7"
"777","BRD.A65051990.001.12.9"
"778","BRD.K91740057.001.19.8"
"779","BRD.A15931911.001.03.8"
"780","BRD.K30421593.050.04.9"
"781","BRD.K13800121.001.01.5"
"782","BRD.A34358106.003.01.6"
"783","BRD.K25015158.001.01.2"
"784","BRD.K94559059.091.01.6"
"785","BRD.A29485665.001.12.8"
"786","BRD.K18895904.001.16.1"
"787","BRD.K18910433.001.43.2"
"788","BRD.K18922609.004.23.1"
"789","BRD.K28307902.001.21.7"
"790","BRD.K00259736.001.16.4"
"791","BRD.K47832606.001.30.1"
"792","BRD.K73109821.001.20.1"
"793","BRD.K89839824.001.05.3"
"794","BRD.K50071428.001.03.3"
"795","BRD.K06878038.001.18.6"
"796","BRD.K28912512.001.23.2"
"797","BRD.K19456237.001.27.6"
"798","BRD.K28936863.051.33.0"
"799","BRD.K19462402.003.24.6"
"800","BRD.K32107296.001.16.9"
"801","BRD.K02637541.001.18.0"
"802","BRD.K53972329.001.07.0"
"803","BRD.K71103788.003.12.0"
"804","BRD.K72166146.066.05.4"
"805","BRD.K06222852.001.03.2"
"806","BRD.K13112821.001.17.4"
"807","BRD.K19761926.001.02.8"
"808","BRD.K29530284.001.06.2"
"809","BRD.A19795905.001.08.0"
"810","BRD.K29950728.048.17.4"
"811","BRD.K20079257.001.09.6"
"812","BRD.A01787639.003.16.9"
"813","BRD.K72093121.001.16.3"
"814","BRD.A14886633.001.01.6"
"815","BRD.A83029242.001.05.3"
"816","BRD.A75919782.399.02.6"
"817","BRD.K73838513.003.05.5"
"818","BRD.K89732114.300.14.7"
"819","BRD.K30685142.001.15.4"
"820","BRD.A30815329.001.10.5"
"821","BRD.K20745393.003.01.0"
"822","BRD.K30563334.001.02.9"
"823","BRD.K01674964.300.06.3"
"824","BRD.K62008436.001.22.1"
"825","BRD.K21283037.001.21.5"
"826","BRD.K71106091.001.06.1"
"827","BRD.A13133631.001.04.0"
"828","BRD.K69650333.003.14.0"
"829","BRD.K52075040.001.09.7"
"830","BRD.K69280563.001.01.8"
"831","BRD.K21548250.003.19.1"
"832","BRD.K30020243.051.02.5"
"833","BRD.A21607826.003.05.1"
"834","BRD.K21680192.300.14.4"
"835","BRD.K32977963.001.05.0"
"836","BRD.K01039503.001.01.2"
"837","BRD.A31095847.001.02.3"
"838","BRD.K60511616.236.08.9"
"839","BRD.K21884483.001.03.7"
"840","BRD.A68464583.001.02.5"
"841","BRD.K70301876.034.13.7"
"842","BRD.K13646352.001.03.8"
"843","BRD.K89657519.001.01.8"
"844","BRD.K74117820.066.10.8"
"845","BRD.K52408781.001.02.8"
"846","BRD.K46061689.001.01.9"
"847","BRD.A08302182.001.01.7"
"848","BRD.K01109406.001.03.7"
"849","BRD.K32164935.001.30.8"
"850","BRD.A22380646.236.05.8"
"851","BRD.K22482860.001.21.4"
"852","BRD.K67102207.236.07.7"
"853","BRD.K03194791.001.04.8"
"854","BRD.K70301465.001.02.6"
"855","BRD.K69122748.001.10.1"
"856","BRD.A50049929.001.01.9"
"857","BRD.K68346641.001.01.4"
"858","BRD.K24255045.001.05.3"
"859","BRD.A57133233.003.11.0"
"860","BRD.A33084557.001.06.6"
"861","BRD.K22936972.003.23.6"
"862","BRD.K71847383.001.12.5"
"863","BRD.K08111712.001.16.7"
"864","BRD.K33127281.001.05.6"
"865","BRD.A23067620.300.01.3"
"866","BRD.A33692381.001.01.9"
"867","BRD.K72951360.001.01.4"
"868","BRD.K00673382.001.18.9"
"869","BRD.A68493689.001.01.9"
"870","BRD.K08273968.001.19.0"
"871","BRD.A78322124.003.14.0"
"872","BRD.K23984367.075.15.2"
"873","BRD.K34157611.001.16.0"
"874","BRD.A02710418.003.11.8"
"875","BRD.A24514565.001.09.7"
"876","BRD.K72029282.001.22.0"
"877","BRD.K03095347.001.06.1"
"878","BRD.K01292756.001.25.0"
"879","BRD.K13800121.001.01.5"
"880","BRD.A34358106.003.01.6"
"881","BRD.K25015158.001.01.2"
"882","BRD.K94559059.091.01.6"
"883","BRD.A29485665.001.12.8"
"884","BRD.K18895904.001.16.1"
"885","BRD.K18910433.001.43.2"
"886","BRD.K18922609.004.23.1"
"887","BRD.K28307902.001.21.7"
"888","BRD.K00259736.001.16.4"
"889","BRD.K47832606.001.30.1"
"890","BRD.K73109821.001.20.1"
"891","BRD.K89839824.001.05.3"
"892","BRD.K50071428.001.03.3"
"893","BRD.K06878038.001.18.6"
"894","BRD.K28912512.001.23.2"
"895","BRD.K19456237.001.27.6"
"896","BRD.K28936863.051.33.0"
"897","BRD.K19462402.003.24.6"
"898","BRD.K32107296.001.16.9"
"899","BRD.K02637541.001.18.0"
"900","BRD.K53972329.001.07.0"
"901","BRD.K71103788.003.12.0"
"902","BRD.K72166146.066.05.4"
"903","BRD.K06222852.001.03.2"
"904","BRD.K13112821.001.17.4"
"905","BRD.K19761926.001.02.8"
"906","BRD.K29530284.001.06.2"
"907","BRD.A19795905.001.08.0"
"908","BRD.K29950728.048.17.4"
"909","BRD.K20079257.001.09.6"
"910","BRD.A01787639.003.16.9"
"911","BRD.K72093121.001.16.3"
"912","BRD.A14886633.001.01.6"
"913","BRD.A83029242.001.05.3"
"914","BRD.A75919782.399.02.6"
"915","BRD.K73838513.003.05.5"
"916","BRD.K89732114.300.14.7"
"917","BRD.K30685142.001.15.4"
"918","BRD.A30815329.001.10.5"
"919","BRD.K20745393.003.01.0"
"920","BRD.K30563334.001.02.9"
"921","BRD.K01674964.300.06.3"
"922","BRD.K62008436.001.22.1"
"923","BRD.K21283037.001.21.5"
"924","BRD.K71106091.001.06.1"
"925","BRD.A13133631.001.04.0"
"926","BRD.K69650333.003.14.0"
"927","BRD.K52075040.001.09.7"
"928","BRD.K69280563.001.01.8"
"929","BRD.K21548250.003.19.1"
"930","BRD.K30020243.051.02.5"
"931","BRD.A21607826.003.05.1"
"932","BRD.K21680192.300.14.4"
"933","BRD.K32977963.001.05.0"
"934","BRD.K01039503.001.01.2"
"935","BRD.A31095847.001.02.3"
"936","BRD.K60511616.236.08.9"
"937","BRD.K21884483.001.03.7"
"938","BRD.A68464583.001.02.5"
"939","BRD.K70301876.034.13.7"
"940","BRD.K13646352.001.03.8"
"941","BRD.K89657519.001.01.8"
"942","BRD.K74117820.066.10.8"
"943","BRD.K52408781.001.02.8"
"944","BRD.K46061689.001.01.9"
"945","BRD.A08302182.001.01.7"
"946","BRD.K01109406.001.03.7"
"947","BRD.K32164935.001.30.8"
"948","BRD.A22380646.236.05.8"
"949","BRD.K22482860.001.21.4"
"950","BRD.K67102207.236.07.7"
"951","BRD.K03194791.001.04.8"
"952","BRD.K70301465.001.02.6"
"953","BRD.K69122748.001.10.1"
"954","BRD.A50049929.001.01.9"
"955","BRD.K68346641.001.01.4"
"956","BRD.K24255045.001.05.3"
"957","BRD.A57133233.003.11.0"
"958","BRD.A33084557.001.06.6"
"959","BRD.K22936972.003.23.6"
"960","BRD.K71847383.001.12.5"
"961","BRD.K08111712.001.16.7"
"962","BRD.K33127281.001.05.6"
"963","BRD.A23067620.300.01.3"
"964","BRD.A33692381.001.01.9"
"965","BRD.K72951360.001.01.4"
"966","BRD.K00673382.001.18.9"
"967","BRD.A68493689.001.01.9"
"968","BRD.K08273968.001.19.0"
"969","BRD.A78322124.003.14.0"
"970","BRD.K23984367.075.15.2"
"971","BRD.K34157611.001.16.0"
"972","BRD.A02710418.003.11.8"
"973","BRD.A24514565.001.09.7"
"974","BRD.K72029282.001.22.0"
"975","BRD.K03095347.001.06.1"
"976","BRD.K01292756.001.25.0"
"977","BRD.K13800121.001.01.5"
"978","BRD.A34358106.003.01.6"
"979","BRD.K25015158.001.01.2"
"980","BRD.K94559059.091.01.6"
"981","BRD.A29485665.001.12.8"
"982","BRD.K18895904.001.16.1"
"983","BRD.K18910433.001.43.2"
"984","BRD.K18922609.004.23.1"
"985","BRD.K28307902.001.21.7"
"986","BRD.K00259736.001.16.4"
"987","BRD.K47832606.001.30.1"
"988","BRD.K73109821.001.20.1"
"989","BRD.K89839824.001.05.3"
"990","BRD.K50071428.001.03.3"
"991","BRD.K06878038.001.18.6"
"992","BRD.K28912512.001.23.2"
"993","BRD.K19456237.001.27.6"
"994","BRD.K28936863.051.33.0"
"995","BRD.K19462402.003.24.6"
"996","BRD.K32107296.001.16.9"
"997","BRD.K02637541.001.18.0"
"998","BRD.K53972329.001.07.0"
"999","BRD.K71103788.003.12.0"
"1000","BRD.K72166146.066.05.4"
"1001","BRD.K06222852.001.03.2"
"1002","BRD.K13112821.001.17.4"
"1003","BRD.K19761926.001.02.8"
"1004","BRD.K29530284.001.06.2"
"1005","BRD.A19795905.001.08.0"
"1006","BRD.K29950728.048.17.4"
"1007","BRD.K20079257.001.09.6"
"1008","BRD.A01787639.003.16.9"
"1009","BRD.K72093121.001.16.3"
"1010","BRD.A14886633.001.01.6"
"1011","BRD.A83029242.001.05.3"
"1012","BRD.A75919782.399.02.6"
"1013","BRD.K73838513.003.05.5"
"1014","BRD.K89732114.300.14.7"
"1015","BRD.K30685142.001.15.4"
"1016","BRD.A30815329.001.10.5"
"1017","BRD.K20745393.003.01.0"
"1018","BRD.K30563334.001.02.9"
"1019","BRD.K01674964.300.06.3"
"1020","BRD.K62008436.001.22.1"
"1021","BRD.K21283037.001.21.5"
"1022","BRD.K71106091.001.06.1"
"1023","BRD.A13133631.001.04.0"
"1024","BRD.K69650333.003.14.0"
"1025","BRD.K52075040.001.09.7"
"1026","BRD.K69280563.001.01.8"
"1027","BRD.K21548250.003.19.1"
"1028","BRD.K30020243.051.02.5"
"1029","BRD.A21607826.003.05.1"
"1030","BRD.K21680192.300.14.4"
"1031","BRD.K32977963.001.05.0"
"1032","BRD.K01039503.001.01.2"
"1033","BRD.A31095847.001.02.3"
"1034","BRD.K60511616.236.08.9"
"1035","BRD.K21884483.001.03.7"
"1036","BRD.A68464583.001.02.5"
"1037","BRD.K70301876.034.13.7"
"1038","BRD.K13646352.001.03.8"
"1039","BRD.K89657519.001.01.8"
"1040","BRD.K74117820.066.10.8"
"1041","BRD.K52408781.001.02.8"
"1042","BRD.K46061689.001.01.9"
"1043","BRD.A08302182.001.01.7"
"1044","BRD.K01109406.001.03.7"
"1045","BRD.K32164935.001.30.8"
"1046","BRD.A22380646.236.05.8"
"1047","BRD.K22482860.001.21.4"
"1048","BRD.K67102207.236.07.7"
"1049","BRD.K03194791.001.04.8"
"1050","BRD.K70301465.001.02.6"
"1051","BRD.K69122748.001.10.1"
"1052","BRD.A50049929.001.01.9"
"1053","BRD.K68346641.001.01.4"
"1054","BRD.K24255045.001.05.3"
"1055","BRD.A57133233.003.11.0"
"1056","BRD.A33084557.001.06.6"
"1057","BRD.K22936972.003.23.6"
"1058","BRD.K71847383.001.12.5"
"1059","BRD.K08111712.001.16.7"
"1060","BRD.K33127281.001.05.6"
"1061","BRD.A23067620.300.01.3"
"1062","BRD.A33692381.001.01.9"
"1063","BRD.K72951360.001.01.4"
"1064","BRD.K00673382.001.18.9"
"1065","BRD.A68493689.001.01.9"
"1066","BRD.K08273968.001.19.0"
"1067","BRD.A78322124.003.14.0"
"1068","BRD.K23984367.075.15.2"
"1069","BRD.K34157611.001.16.0"
"1070","BRD.A02710418.003.11.8"
"1071","BRD.A24514565.001.09.7"
"1072","BRD.K72029282.001.22.0"
"1073","BRD.K03095347.001.06.1"
"1074","BRD.K01292756.001.25.0"
"1075","BRD.A00546892.001.02.6"
"1076","BRD.K55055802.001.10.2"
"1077","BRD.K50163129.001.01.4"
"1078","BRD.K03601870.001.01.2"
"1079","BRD.A03623303.045.09.5"
"1080","BRD.K04112579.001.07.0"
"1081","BRD.K50938287.036.13.8"
"1082","BRD.A03216249.003.24.3"
"1083","BRD.K03406345.001.27.8"
"1084","BRD.K13183738.317.10.2"
"1085","BRD.A53576514.048.14.3"
"1086","BRD.K83766205.001.03.8"
"1087","BRD.A04553218.050.16.2"
"1088","BRD.K44827188.001.06.0"
"1089","BRD.K45542189.048.22.1"
"1090","BRD.K04804440.001.09.5"
"1091","BRD.A47598013.004.16.0"
"1092","BRD.K04956647.003.02.5"
"1093","BRD.A48430263.003.17.2"
"1094","BRD.K02113016.001.15.4"
"1095","BRD.K86301799.001.34.8"
"1096","BRD.K49111258.003.29.7"
"1097","BRD.K53517854.051.01.4"
"1098","BRD.K00603606.003.24.0"
"1099","BRD.K55127134.300.11.2"
"1100","BRD.K52818472.001.02.2"
"1101","BRD.A05186015.003.19.8"
"1102","BRD.K62363391.001.24.9"
"1103","BRD.K00077635.304.01.2"
"1104","BRD.A13188892.066.21.5"
"1105","BRD.K05395900.322.05.4"
"1106","BRD.K62858456.001.01.8"
"1107","BRD.K92838188.001.01.9"
"1108","BRD.K52662033.003.21.2"
"1109","BRD.K01663662.003.20.2"
"1110","BRD.K10671814.001.14.8"
"1111","BRD.K63550407.001.12.7"
"1112","BRD.K63630713.001.25.8"
"1113","BRD.A01636364.003.15.1"
"1114","BRD.K55013654.003.02.3"
"1115","BRD.K30577245.341.01.9"
"1116","BRD.K05977355.001.19.0"
"1117","BRD.K63675182.003.23.6"
"1118","BRD.K06240250.001.01.6"
"1119","BRD.K44276885.001.07.4"
"1120","BRD.A51820102.008.28.9"
"1121","BRD.K13514097.001.05.3"
"1122","BRD.K02265150.001.26.5"
"1123","BRD.A49358627.001.14.6"
"1124","BRD.K98763141.001.30.8"
"1125","BRD.K23913458.001.20.7"
"1126","BRD.K06335600.003.20.7"
"1127","BRD.K50853363.001.02.3"
"1128","BRD.K06388322.312.02.6"
"1129","BRD.K06557128.001.07.0"
"1130","BRD.K64931368.003.01.4"
"1131","BRD.A64977602.001.15.9"
"1132","BRD.K04394237.001.06.0"
"1133","BRD.K54006094.051.01.7"
"1134","BRD.A65013509.003.24.4"
"1135","BRD.K06858286.001.01.3"
"1136","BRD.A04497688.001.04.2"
"1137","BRD.K00911143.001.01.9"
"1138","BRD.K02404261.001.16.7"
"1139","BRD.K60907894.003.23.5"
"1140","BRD.A91008255.003.24.8"
"1141","BRD.A22844106.001.26.0"
"1142","BRD.K06900071.001.01.2"
"1143","BRD.K07208025.001.29.7"
"1144","BRD.K14619660.001.01.5"
"1145","BRD.K06902185.003.01.7"
"1146","BRD.K67017579.001.28.1"
"1147","BRD.K51313569.003.03.3"
"1148","BRD.A03061970.003.07.3"
"1149","BRD.K78666826.003.01.6"
"1150","BRD.K88172511.003.21.1"
"1151","BRD.A53952395.003.25.1"
"1152","BRD.K07237224.001.19.6"
"1153","BRD.K67783091.001.26.1"
"1154","BRD.A07395371.003.10.0"
"1155","BRD.A61793559.001.15.6"
"1156","BRD.A07440155.003.25.4"
"1157","BRD.A07563059.035.01.3"
"1158","BRD.K62737565.003.02.6"
"1159","BRD.K04185004.003.11.9"
"1160","BRD.K02079473.001.01.3"
"1161","BRD.K14993104.001.05.9"
"1162","BRD.A67516570.001.02.8"
"1163","BRD.K49522529.001.03.7"
"1164","BRD.K61337602.003.02.1"
"1165","BRD.A94624445.236.17.0"
"1166","BRD.K44227013.001.06.4"
"1167","BRD.K63861289.001.19.6"
"1168","BRD.A65280694.003.13.7"
"1169","BRD.K67080878.001.15.4"
"1170","BRD.K37798499.001.27.2"
"1171","BRD.A85667082.001.12.7"
"1172","BRD.A02990301.003.06.6"
"1173","BRD.K54416256.001.19.9"
"1174","BRD.K48722833.001.07.6"
"1175","BRD.A00546892.001.02.6"
"1176","BRD.K55055802.001.10.2"
"1177","BRD.K50163129.001.01.4"
"1178","BRD.K03601870.001.01.2"
"1179","BRD.A03623303.045.09.5"
"1180","BRD.K04112579.001.07.0"
"1181","BRD.K50938287.036.13.8"
"1182","BRD.A03216249.003.24.3"
"1183","BRD.K03406345.001.27.8"
"1184","BRD.K13183738.317.10.2"
"1185","BRD.A53576514.048.14.3"
"1186","BRD.K83766205.001.03.8"
"1187","BRD.A04553218.050.16.2"
"1188","BRD.K44827188.001.06.0"
"1189","BRD.K45542189.048.22.1"
"1190","BRD.K04804440.001.09.5"
"1191","BRD.A47598013.004.16.0"
"1192","BRD.K04956647.003.02.5"
"1193","BRD.A48430263.003.17.2"
"1194","BRD.K02113016.001.15.4"
"1195","BRD.K86301799.001.34.8"
"1196","BRD.K49111258.003.29.7"
"1197","BRD.K53517854.051.01.4"
"1198","BRD.K00603606.003.24.0"
"1199","BRD.K55127134.300.11.2"
"1200","BRD.K52818472.001.02.2"
"1201","BRD.A05186015.003.19.8"
"1202","BRD.K62363391.001.24.9"
"1203","BRD.K00077635.304.01.2"
"1204","BRD.A13188892.066.21.5"
"1205","BRD.K05395900.322.05.4"
"1206","BRD.K62858456.001.01.8"
"1207","BRD.K92838188.001.01.9"
"1208","BRD.K52662033.003.21.2"
"1209","BRD.K01663662.003.20.2"
"1210","BRD.K10671814.001.14.8"
"1211","BRD.K63550407.001.12.7"
"1212","BRD.K63630713.001.25.8"
"1213","BRD.A01636364.003.15.1"
"1214","BRD.K55013654.003.02.3"
"1215","BRD.K30577245.341.01.9"
"1216","BRD.K05977355.001.19.0"
"1217","BRD.K63675182.003.23.6"
"1218","BRD.K06240250.001.01.6"
"1219","BRD.K44276885.001.07.4"
"1220","BRD.A51820102.008.28.9"
"1221","BRD.K13514097.001.05.3"
"1222","BRD.K02265150.001.26.5"
"1223","BRD.A49358627.001.14.6"
"1224","BRD.K98763141.001.30.8"
"1225","BRD.K23913458.001.20.7"
"1226","BRD.K06335600.003.20.7"
"1227","BRD.K50853363.001.02.3"
"1228","BRD.K06388322.312.02.6"
"1229","BRD.K06557128.001.07.0"
"1230","BRD.K64931368.003.01.4"
"1231","BRD.A64977602.001.15.9"
"1232","BRD.K04394237.001.06.0"
"1233","BRD.K54006094.051.01.7"
"1234","BRD.A65013509.003.24.4"
"1235","BRD.K06858286.001.01.3"
"1236","BRD.A04497688.001.04.2"
"1237","BRD.K00911143.001.01.9"
"1238","BRD.K02404261.001.16.7"
"1239","BRD.K60907894.003.23.5"
"1240","BRD.A91008255.003.24.8"
"1241","BRD.A22844106.001.26.0"
"1242","BRD.K06900071.001.01.2"
"1243","BRD.K07208025.001.29.7"
"1244","BRD.K14619660.001.01.5"
"1245","BRD.K06902185.003.01.7"
"1246","BRD.K67017579.001.28.1"
"1247","BRD.K51313569.003.03.3"
"1248","BRD.A03061970.003.07.3"
"1249","BRD.K78666826.003.01.6"
"1250","BRD.K88172511.003.21.1"
"1251","BRD.A53952395.003.25.1"
"1252","BRD.K07237224.001.19.6"
"1253","BRD.K67783091.001.26.1"
"1254","BRD.A07395371.003.10.0"
"1255","BRD.A61793559.001.15.6"
"1256","BRD.A07440155.003.25.4"
"1257","BRD.A07563059.035.01.3"
"1258","BRD.K62737565.003.02.6"
"1259","BRD.K04185004.003.11.9"
"1260","BRD.K02079473.001.01.3"
"1261","BRD.K14993104.001.05.9"
"1262","BRD.A67516570.001.02.8"
"1263","BRD.K49522529.001.03.7"
"1264","BRD.K61337602.003.02.1"
"1265","BRD.A94624445.236.17.0"
"1266","BRD.K44227013.001.06.4"
"1267","BRD.K63861289.001.19.6"
"1268","BRD.A65280694.003.13.7"
"1269","BRD.K67080878.001.15.4"
"1270","BRD.K37798499.001.27.2"
"1271","BRD.A85667082.001.12.7"
"1272","BRD.A02990301.003.06.6"
"1273","BRD.K54416256.001.19.9"
"1274","BRD.K48722833.001.07.6"
"1275","BRD.A00546892.001.02.6"
"1276","BRD.K55055802.001.10.2"
"1277","BRD.K50163129.001.01.4"
"1278","BRD.K03601870.001.01.2"
"1279","BRD.A03623303.045.09.5"
"1280","BRD.K04112579.001.07.0"
"1281","BRD.K50938287.036.13.8"
"1282","BRD.A03216249.003.24.3"
"1283","BRD.K03406345.001.27.8"
"1284","BRD.K13183738.317.10.2"
"1285","BRD.A53576514.048.14.3"
"1286","BRD.K83766205.001.03.8"
"1287","BRD.A04553218.050.16.2"
"1288","BRD.K44827188.001.06.0"
"1289","BRD.K45542189.048.22.1"
"1290","BRD.K04804440.001.09.5"
"1291","BRD.A47598013.004.16.0"
"1292","BRD.K04956647.003.02.5"
"1293","BRD.A48430263.003.17.2"
"1294","BRD.K02113016.001.15.4"
"1295","BRD.K86301799.001.34.8"
"1296","BRD.K49111258.003.29.7"
"1297","BRD.K53517854.051.01.4"
"1298","BRD.K00603606.003.24.0"
"1299","BRD.K55127134.300.11.2"
"1300","BRD.K52818472.001.02.2"
"1301","BRD.A05186015.003.19.8"
"1302","BRD.K62363391.001.24.9"
"1303","BRD.K00077635.304.01.2"
"1304","BRD.A13188892.066.21.5"
"1305","BRD.K05395900.322.05.4"
"1306","BRD.K62858456.001.01.8"
"1307","BRD.K92838188.001.01.9"
"1308","BRD.K52662033.003.21.2"
"1309","BRD.K01663662.003.20.2"
"1310","BRD.K10671814.001.14.8"
"1311","BRD.K63550407.001.12.7"
"1312","BRD.K63630713.001.25.8"
"1313","BRD.A01636364.003.15.1"
"1314","BRD.K55013654.003.02.3"
"1315","BRD.K30577245.341.01.9"
"1316","BRD.K05977355.001.19.0"
"1317","BRD.K63675182.003.23.6"
"1318","BRD.K06240250.001.01.6"
"1319","BRD.K44276885.001.07.4"
"1320","BRD.A51820102.008.28.9"
"1321","BRD.K13514097.001.05.3"
"1322","BRD.K02265150.001.26.5"
"1323","BRD.A49358627.001.14.6"
"1324","BRD.K98763141.001.30.8"
"1325","BRD.K23913458.001.20.7"
"1326","BRD.K06335600.003.20.7"
"1327","BRD.K50853363.001.02.3"
"1328","BRD.K06388322.312.02.6"
"1329","BRD.K06557128.001.07.0"
"1330","BRD.K64931368.003.01.4"
"1331","BRD.A64977602.001.15.9"
"1332","BRD.K04394237.001.06.0"
"1333","BRD.K54006094.051.01.7"
"1334","BRD.A65013509.003.24.4"
"1335","BRD.K06858286.001.01.3"
"1336","BRD.A04497688.001.04.2"
"1337","BRD.K00911143.001.01.9"
"1338","BRD.K02404261.001.16.7"
"1339","BRD.K60907894.003.23.5"
"1340","BRD.A91008255.003.24.8"
"1341","BRD.A22844106.001.26.0"
"1342","BRD.K06900071.001.01.2"
"1343","BRD.K07208025.001.29.7"
"1344","BRD.K14619660.001.01.5"
"1345","BRD.K06902185.003.01.7"
"1346","BRD.K67017579.001.28.1"
"1347","BRD.K51313569.003.03.3"
"1348","BRD.A03061970.003.07.3"
"1349","BRD.K78666826.003.01.6"
"1350","BRD.K88172511.003.21.1"
"1351","BRD.A53952395.003.25.1"
"1352","BRD.K07237224.001.19.6"
"1353","BRD.K67783091.001.26.1"
"1354","BRD.A07395371.003.10.0"
"1355","BRD.A61793559.001.15.6"
"1356","BRD.A07440155.003.25.4"
"1357","BRD.A07563059.035.01.3"
"1358","BRD.K62737565.003.02.6"
"1359","BRD.K04185004.003.11.9"
"1360","BRD.K02079473.001.01.3"
"1361","BRD.K14993104.001.05.9"
"1362","BRD.A67516570.001.02.8"
"1363","BRD.K49522529.001.03.7"
"1364","BRD.K61337602.003.02.1"
"1365","BRD.A94624445.236.17.0"
"1366","BRD.K44227013.001.06.4"
"1367","BRD.K63861289.001.19.6"
"1368","BRD.A65280694.003.13.7"
"1369","BRD.K67080878.001.15.4"
"1370","BRD.K37798499.001.27.2"
"1371","BRD.A85667082.001.12.7"
"1372","BRD.A02990301.003.06.6"
"1373","BRD.K54416256.001.19.9"
"1374","BRD.K48722833.001.07.6"
"1375","BRD.K39915878.036.24.4"
"1376","BRD.K77554836.001.14.0"
"1377","BRD.K67977190.066.02.3"
"1378","BRD.K37289225.001.36.4"
"1379","BRD.A29281099.003.03.2"
"1380","BRD.K37385792.003.02.1"
"1381","BRD.K33720171.001.01.0"
"1382","BRD.K82122102.323.01.1"
"1383","BRD.K98624455.074.02.8"
"1384","BRD.K65877271.001.01.8"
"1385","BRD.K51544265.001.04.2"
"1386","BRD.K01095011.001.15.9"
"1387","BRD.K85119730.001.28.9"
"1388","BRD.K63126190.003.01.6"
"1389","BRD.K78789465.001.01.6"
"1390","BRD.K61236135.001.08.2"
"1391","BRD.K37872686.003.01.9"
"1392","BRD.K37991163.003.13.4"
"1393","BRD.K38183498.001.02.0"
"1394","BRD.K74514084.001.03.9"
"1395","BRD.K30373883.001.02.8"
"1396","BRD.K84466663.001.05.4"
"1397","BRD.A84575140.001.02.4"
"1398","BRD.K84986517.001.01.8"
"1399","BRD.K85883481.001.25.7"
"1400","BRD.K76811153.003.01.3"
"1401","BRD.K82343404.003.02.4"
"1402","BRD.A01098288.001.02.9"
"1403","BRD.K39974922.001.04.3"
"1404","BRD.K77821588.364.01.2"
"1405","BRD.K89055274.048.22.7"
"1406","BRD.K39339537.001.21.0"
"1407","BRD.M39350793.334.01.1"
"1408","BRD.K48061146.066.01.7"
"1409","BRD.K81074237.001.02.3"
"1410","BRD.K40227168.001.12.9"
"1411","BRD.K74913225.001.12.4"
"1412","BRD.K41185545.001.02.3"
"1413","BRD.K25723200.001.02.7"
"1414","BRD.K90630139.003.05.9"
"1415","BRD.K40758068.001.08.2"
"1416","BRD.K91601245.001.12.0"
"1417","BRD.K14349461.003.13.1"
"1418","BRD.K14496212.066.04.8"
"1419","BRD.K54770957.001.04.3"
"1420","BRD.K82236179.213.01.0"
"1421","BRD.K45158365.001.11.4"
"1422","BRD.K57033106.003.19.7"
"1423","BRD.K41260949.236.16.8"
"1424","BRD.K41410256.304.02.2"
"1425","BRD.K62782754.337.02.5"
"1426","BRD.K41524689.001.23.5"
"1427","BRD.K98769987.001.23.7"
"1428","BRD.K25650355.065.02.0"
"1429","BRD.K26619122.001.02.1"
"1430","BRD.A86216746.046.02.6"
"1431","BRD.K45071273.003.25.6"
"1432","BRD.K53814070.310.01.3"
"1433","BRD.K08251020.001.01.0"
"1434","BRD.A45153512.001.01.0"
"1435","BRD.K13356952.001.25.1"
"1436","BRD.K66175015.001.09.0"
"1437","BRD.K03243820.001.25.3"
"1438","BRD.K69469734.003.02.5"
"1439","BRD.K42098891.003.20.5"
"1440","BRD.K38436528.003.26.1"
"1441","BRD.K54316499.046.04.5"
"1442","BRD.K42348709.003.13.1"
"1443","BRD.K13314656.001.01.0"
"1444","BRD.K42417338.045.01.9"
"1445","BRD.A88138582.001.04.8"
"1446","BRD.K45861246.001.13.4"
"1447","BRD.K33681278.036.01.2"
