"","x"
"1257","BRD.K13646352.001.03.8..2.5..HTS"
"1258","BRD.K13662825.001.07.5..2.5..HTS"
"1259","BRD.K13756951.001.01.4..2.5..HTS"
"1260","BRD.K13800121.001.01.5..2.5..HTS"
"1261","BRD.K13810148.311.03.2..2.5..HTS"
"1262","BRD.K13819402.003.10.2..2.4..HTS"
"1263","BRD.K13829090.303.02.9..2.5..HTS"
"1264","BRD.K13888115.003.02.2..2.5..HTS"
"1265","BRD.K13926615.003.03.3..2.5..HTS"
"1266","BRD.K13949769.001.01.7..2.5..HTS"
"1267","BRD.K13994703.003.15.8..2.5..HTS"
"1268","BRD.K14003026.003.09.0..2.46..HTS"
"1269","BRD.K14109347.001.03.4..2.5..HTS"
"1270","BRD.K14116214.001.09.6..2.5..HTS"
"1271","BRD.K14127446.005.22.7..2.5..HTS"
"1272","BRD.K14175878.001.01.6..2.5..HTS"
"1273","BRD.K14235254.001.01.2..2.5..HTS"
"1274","BRD.K14329163.001.03.9..2.5..HTS"
"1275","BRD.K14349461.003.13.1..2.5..HTS"
"1276","BRD.K14385366.001.04.4..2.59..HTS"
"1277","BRD.K14395568.001.16.3..2.5..HTS"
"1278","BRD.K14401183.001.10.7..2.5..HTS"
"1279","BRD.K14496212.066.04.8..2.5..HTS"
"1280","BRD.K14529030.001.01.9..2.5..HTS"
"1281","BRD.K14560436.001.01.4..2.5..HTS"
"1282","BRD.K14618467.001.04.6..2.5..HTS"
"1283","BRD.K14619660.001.01.5..2.5..HTS"
"1284","BRD.K14653796.001.01.1..2.5..HTS"
"1285","BRD.K14704277.001.22.6..2.5..HTS"
"1286","BRD.K14705039.001.16.4..2.5..HTS"
"1287","BRD.K14711741.001.02.1..2.5..HTS"
"1288","BRD.K14762862.001.01.9..2.5..HTS"
"1289","BRD.K14763542.001.02.3..2.5..HTS"
"1290","BRD.K14765469.003.12.2..2.5..HTS"
"1291","BRD.K14767410.001.02.3..2.5..HTS"
"1292","BRD.K14796088.003.26.8..2.5..HTS"
"1293","BRD.K14807180.001.02.5..2.5..HTS"
"1294","BRD.K14870255.001.02.3..2.5..HTS"
"1295","BRD.K14880289.001.02.2..2.5..HTS"
"1296","BRD.K14920963.304.02.7..2.5..HTS"
"1297","BRD.K14965640.001.12.4..2.5..HTS"
"1298","BRD.K14991967.001.02.6..2.5..HTS"
"1299","BRD.K14993104.001.05.9..2.5..HTS"
"1300","BRD.K15010214.364.02.7..2.5..HTS"
"1301","BRD.K15025317.001.15.1..2.5..HTS"
"1302","BRD.K15045219.001.01.8..2.5..HTS"
"1303","BRD.K15071410.001.01.1..2.5..HTS"
"1304","BRD.K15086322.050.01.3..2.5..HTS"
"1305","BRD.K15108141.001.06.6..2.5..HTS"
"1306","BRD.K15164005.001.05.6..2.5..HTS"
"1307","BRD.K15170068.001.03.2..2.89..HTS"
"1308","BRD.K15179513.001.03.4..2.5..HTS"
"1309","BRD.K15179879.001.03.2..2.5..HTS"
"1310","BRD.K15196155.001.02.3..2.5..HTS"
"1311","BRD.K15231341.001.01.5..2.5..HTS"
"1312","BRD.K15318383.201.01.5..2.5..HTS"
"1313","BRD.K15318909.001.10.5..2.5..HTS"
"1314","BRD.K15337272.001.01.3..2.5..HTS"
"1315","BRD.K15409150.001.05.8..2.5..HTS"
"1316","BRD.K15424032.001.03.6..2.5..HTS"
"1317","BRD.K15426076.001.01.2..2.5..HTS"
"1318","BRD.K15502390.001.20.9..2.5..HTS"
"1319","BRD.K15507868.001.03.7..2.5..HTS"
"1320","BRD.K15519488.050.01.3..2.5..HTS"
"1321","BRD.K15563106.001.18.0..2.5..HTS"
"1322","BRD.K15567136.003.27.2..2.5..HTS"
"1323","BRD.K15588452.003.02.7..2.5..HTS"
"1324","BRD.K15600710.066.04.1..2.5..HTS"
"1325","BRD.K15601958.001.03.9..2.5..HTS"
"1326","BRD.K15697815.001.16.2..2.5..HTS"
"1327","BRD.K15766189.001.09.8..2.5..HTS"
"1328","BRD.K15791587.003.02.5..2.5..HTS"
"1329","BRD.K15834839.001.02.3..2.5..HTS"
"1330","BRD.K15868788.003.07.7..2.5..HTS"
"1331","BRD.K15891719.001.05.1..2.45..HTS"
"1332","BRD.K15898725.001.01.7..2.5..HTS"
"1333","BRD.K15916496.001.27.9..2.5..HTS"
"1334","BRD.K15933101.003.06.1..2.5..HTS"
"1335","BRD.K15976406.001.03.3..2.5..HTS"
"1336","BRD.K16037980.001.01.1..2.5..HTS"
"1337","BRD.K16077845.001.06.1..2.5..HTS"
"1338","BRD.K16136380.001.01.7..2.5..HTS"
"1339","BRD.K16189898.003.03.3..2.5..HTS"
"1340","BRD.K16195444.003.26.0..2.5..HTS"
"1341","BRD.K16277217.001.10.9..2.5..HTS"
"1342","BRD.K16295392.003.01.3..2.5..HTS"
"1343","BRD.K16338837.001.02.6..2.5..HTS"
"1344","BRD.K16444452.001.09.1..2.5..HTS"
"1345","BRD.K16474819.001.09.6..2.5..HTS"
"1346","BRD.K16478699.001.09.2..2.5..HTS"
"1347","BRD.K16484091.001.01.1..2.5..HTS"
"1348","BRD.K16485616.001.08.9..2.5..HTS"
"1349","BRD.K16508793.001.05.9..2.5..HTS"
"1350","BRD.K16542329.001.13.5..2.5..HTS"
"1351","BRD.K16551357.001.03.2..2.5..HTS"
"1352","BRD.K16551401.003.03.4..2.5..HTS"
"1353","BRD.K16664969.001.03.3..2.5..HTS"
"1354","BRD.K16730910.001.07.3..2.5..HTS"
"1355","BRD.K16732600.001.01.7..2.5..HTS"
"1356","BRD.K16757695.050.02.5..2.5..HTS"
"1357","BRD.K16758059.001.01.8..2.5..HTS"
"1358","BRD.K16761703.001.03.8..2.5..HTS"
"1359","BRD.K16803204.001.01.6..2.5..HTS"
"1360","BRD.K16810791.001.01.0..2.5..HTS"
"1361","BRD.K16898998.001.01.6..2.5..HTS"
"1362","BRD.K17008822.303.02.1..2.5..HTS"
"1363","BRD.K17016787.001.16.7..2.5..HTS"
"1364","BRD.K17026858.001.01.2..2.5..HTS"
"1365","BRD.K17061841.001.03.5..2.5..HTS"
"1366","BRD.K17068645.003.04.2..2.5..HTS"
"1367","BRD.K17075857.001.17.6..2.5..HTS"
"1368","BRD.K17075857.001.18.4..2.5..HTS"
"1369","BRD.K17203476.001.01.9..2.5..HTS"
"1370","BRD.K17205817.001.06.1..2.5..HTS"
"1371","BRD.K17223896.001.10.0..2.5..HTS"
"1372","BRD.K17294426.050.12.3..2.5..HTS"
"1373","BRD.K17368287.001.18.3..2.5..HTS"
"1374","BRD.K17378184.300.05.9..2.5..HTS"
"1375","BRD.K17415526.001.03.5..2.5..HTS"
"1376","BRD.K17443395.065.02.2..2.5..HTS"
"1377","BRD.K17497770.001.03.6..2.5..HTS"
"1378","BRD.K17498618.344.02.6..2.5..HTS"
"1379","BRD.K17500877.001.02.1..2.5..HTS"
"1380","BRD.K17513304.001.01.9..2.5..HTS"
"1381","BRD.K17518951.001.03.0..2.5..HTS"
"1382","BRD.K17555800.003.01.5..2.5..HTS"
"1383","BRD.K17561142.003.32.5..2.5..HTS"
"1384","BRD.K17565903.066.23.1..2.5..HTS"
"1385","BRD.K17702546.001.03.2..2.5..HTS"
"1386","BRD.K17705806.003.04.4..2.5..HTS"
"1387","BRD.K17743125.001.08.4..2.5..HTS"
"1388","BRD.K17743697.066.03.6..2.5..HTS"
"1389","BRD.K17774839.001.02.9..2.5..HTS"
"1390","BRD.K17849083.001.31.1..2.5..HTS"
"1391","BRD.K17849083.001.32.9..2.43..HTS"
"1392","BRD.K17850764.236.11.9..2.5..HTS"
"1393","BRD.K17868609.001.05.0..2.5..HTS"
"1394","BRD.K17874705.300.03.2..2.5..HTS"
"1395","BRD.K17894950.001.14.3..2.5..HTS"
"1396","BRD.K17953908.001.01.7..2.5..HTS"
"1397","BRD.K17977438.048.02.4..2.5..HTS"
"1398","BRD.K17979676.001.01.2..2.5..HTS"
"1399","BRD.K18036262.001.02.8..2.5..HTS"
"1400","BRD.K18059238.001.10.4..0.25..HTS"
"1401","BRD.K18131774.001.17.6..2.5..HTS"
"1402","BRD.K18135438.001.16.7..2.5..HTS"
"1403","BRD.K18157228.001.01.7..2.5..HTS"
"1404","BRD.K18163608.001.05.6..2.48..HTS"
"1405","BRD.K18172896.001.02.5..2.5..HTS"
"1406","BRD.K18194590.065.08.0..2.5..HTS"
"1407","BRD.K18250272.003.11.0..2.5..HTS"
"1408","BRD.K18316707.001.02.7..2.5..HTS"
"1409","BRD.K18323388.001.01.1..2.5..HTS"
"1410","BRD.K18324993.001.01.6..2.5..HTS"
"1411","BRD.K18375018.376.02.3..2.5..HTS"
"1412","BRD.K18424115.003.01.3..2.5..HTS"
"1413","BRD.K18518344.001.15.9..2.5..HTS"
"1414","BRD.K18574842.236.17.7..2.5..HTS"
"1415","BRD.K18574842.323.10.8..2.51..HTS"
"1416","BRD.K18613660.001.05.5..2.5..HTS"
"1417","BRD.K18619710.001.14.4..2.5..HTS"
"1418","BRD.K18673820.001.15.5..2.5..HTS"
"1419","BRD.K18678457.003.02.8..2.5..HTS"
"1420","BRD.K18772613.303.02.4..2.5..HTS"
"1421","BRD.K18779551.003.07.8..2.5..HTS"
"1422","BRD.K18787491.001.08.6..2.5..HTS"
"1423","BRD.K18834913.001.01.1..2.5..HTS"
"1424","BRD.K18849474.001.04.4..2.61..HTS"
"1425","BRD.K18850819.001.04.6..2.5..HTS"
"1426","BRD.K18895904.001.16.1..2.5..HTS"
"1427","BRD.K18905250.003.02.4..2.5..HTS"
"1428","BRD.K18910433.001.36.6..2.58..HTS"
"1429","BRD.K18910433.001.43.2..2.5..HTS"
"1430","BRD.K18922609.004.23.1..2.5..HTS"
"1431","BRD.K18948558.001.01.9..2.5..HTS"
"1432","BRD.K18961567.001.01.1..2.5..HTS"
"1433","BRD.K19034817.001.01.4..2.5..HTS"
"1434","BRD.K19061412.001.02.4..2.5..HTS"
"1435","BRD.K19085898.001.01.8..2.5..HTS"
"1436","BRD.K19111024.001.20.9..2.5..HTS"
"1437","BRD.K19136521.001.08.9..2.5..HTS"
"1438","BRD.K19171642.001.02.3..2.5..HTS"
"1439","BRD.K19180152.001.02.6..2.5..HTS"
"1440","BRD.K19203487.001.01.4..2.5..HTS"
"1441","BRD.K19227686.001.18.6..2.5..HTS"
"1442","BRD.K19284129.001.02.6..2.5..HTS"
"1443","BRD.K19295594.015.14.3..2.29..HTS"
"1444","BRD.K19309090.300.05.5..2.5..HTS"
"1445","BRD.K19318328.001.01.3..2.5..HTS"
"1446","BRD.K19333160.001.01.3..2.5..HTS"
"1447","BRD.K19352500.070.12.4..2.5..HTS"
"1448","BRD.K19388745.003.01.7..2.5..HTS"
"1449","BRD.K19412355.001.01.0..2.5..HTS"
"1450","BRD.K19416115.001.05.3..2.5..HTS"
"1451","BRD.K19438463.001.05.5..2.5..HTS"
"1452","BRD.K19456237.001.27.6..2.5..HTS"
"1453","BRD.K19462402.003.24.6..2.5..HTS"
"1454","BRD.K19477839.001.07.6..2.5..HTS"
"1455","BRD.K19507340.001.22.1..2.38..HTS"
"1456","BRD.K19540840.001.09.4..2.5..HTS"
"1457","BRD.K19601669.001.03.5..2.5..HTS"
"1458","BRD.K19605405.001.02.7..2.5..HTS"
"1459","BRD.K19615002.001.02.3..2.5..HTS"
"1460","BRD.K19655798.001.01.9..2.5..HTS"
"1461","BRD.K19669037.001.01.1..2.5..HTS"
"1462","BRD.K19672466.001.02.3..2.5..HTS"
"1463","BRD.K19687926.379.07.4..2.5..HTS"
"1464","BRD.K19741547.003.01.7..2.5..HTS"
"1465","BRD.K19761926.001.02.8..2.5..HTS"
"1466","BRD.K19761926.001.03.6..2.45..HTS"
"1467","BRD.K19796430.001.05.6..2.5..HTS"
"1468","BRD.K19939891.001.05.4..2.5..HTS"
"1469","BRD.K19972289.001.01.4..2.5..HTS"
"1470","BRD.K20001883.001.02.7..2.5..HTS"
"1471","BRD.K20008181.001.01.3..2.5..HTS"
"1472","BRD.K20013301.001.02.6..2.5..HTS"
"1473","BRD.K20075662.300.04.0..2.5..HTS"
"1474","BRD.K20079257.001.09.6..2.5..HTS"
"1475","BRD.K20141153.003.13.7..2.5..HTS"
"1476","BRD.K20152659.001.04.6..2.5..HTS"
"1477","BRD.K20168442.004.06.3..2.5..HTS"
"1478","BRD.K20285085.001.07.1..2.5..HTS"
"1479","BRD.K20285085.074.04.5..2.5..HTS"
"1480","BRD.K20290250.001.01.3..2.5..HTS"
"1481","BRD.K20290250.001.02.1..2.38..HTS"
"1482","BRD.K20313525.001.04.6..2.5..HTS"
"1483","BRD.K20338176.001.17.7..2.5..HTS"
"1484","BRD.K20372197.001.03.1..2.5..HTS"
"1485","BRD.K20417253.001.01.9..2.5..HTS"
"1486","BRD.K20431737.001.08.1..2.5..HTS"
"1487","BRD.K20482099.001.09.4..2.5..HTS"
"1488","BRD.K20482099.001.11.0..2.5..HTS"
"1489","BRD.K20545304.001.01.6..2.5..HTS"
"1490","BRD.K20548681.001.01.3..2.5..HTS"
"1491","BRD.K20605374.001.05.4..2.5..HTS"
"1492","BRD.K20655524.003.12.0..2.5..HTS"
"1493","BRD.K20714604.003.02.9..2.5..HTS"
"1494","BRD.K20722021.001.02.1..2.5..HTS"
"1495","BRD.K20738689.001.01.2..2.5..HTS"
"1496","BRD.K20742498.003.02.9..2.5..HTS"
"1497","BRD.K20745393.003.01.0..2.5..HTS"
"1498","BRD.K20755323.001.05.9..2.5..HTS"
"1499","BRD.K20897876.001.10.0..2.5..HTS"
"1500","BRD.K20920669.304.09.1..2.5..HTS"
"1501","BRD.K20958582.001.01.4..2.5..HTS"
"1502","BRD.K20995441.001.02.5..2.5..HTS"
"1503","BRD.K21025364.001.04.9..2.5..HTS"
"1504","BRD.K21025364.001.05.6..2.44..HTS"
"1505","BRD.K21071223.001.02.8..2.5..HTS"
"1506","BRD.K21123171.001.02.9..2.5..HTS"
"1507","BRD.K21160401.065.01.0..2.5..HTS"
"1508","BRD.K21164796.001.02.8..2.5..HTS"
"1509","BRD.K21283037.001.21.5..2.5..HTS"
"1510","BRD.K21295289.001.01.6..2.5..HTS"
"1511","BRD.K21361524.001.01.1..2.5..HTS"
"1512","BRD.K21372554.003.01.7..2.5..HTS"
"1513","BRD.K21396683.001.04.8..2.5..HTS"
"1514","BRD.K21450440.001.14.6..2.5..HTS"
"1515","BRD.K21452876.003.01.8..2.5..HTS"
"1516","BRD.K21520694.236.02.6..2.5..HTS"
"1517","BRD.K21528677.001.02.8..2.44..HTS"
"1518","BRD.K21528677.001.03.6..2.5..HTS"
"1519","BRD.K21547160.001.01.4..2.5..HTS"
"1520","BRD.K21548250.003.19.1..2.5..HTS"
"1521","BRD.K21565985.001.22.5..2.5..HTS"
"1522","BRD.K21615095.001.08.4..2.5..HTS"
"1523","BRD.K21670884.001.01.9..2.5..HTS"
"1524","BRD.K21672174.001.03.0..2.5..HTS"
"1525","BRD.K21673112.003.01.3..2.5..HTS"
"1526","BRD.K21680192.300.14.4..2.5..HTS"
"1527","BRD.K21718444.001.06.8..2.5..HTS"
"1528","BRD.K21728777.001.02.3..2.5..HTS"
"1529","BRD.K21733600.001.14.1..2.5..HTS"
"1530","BRD.K21771665.304.04.2..2.5..HTS"
"1531","BRD.K21782625.001.02.4..2.5..HTS"
"1532","BRD.K21782625.001.03.2..2.45..HTS"
"1533","BRD.K21867462.001.02.9..2.5..HTS"
"1534","BRD.K21884483.001.03.7..2.5..HTS"
"1535","BRD.K21906513.001.04.0..2.36..HTS"
"1536","BRD.K21908111.001.01.8..2.5..HTS"
"1537","BRD.K21910317.001.12.3..2.5..HTS"
"1538","BRD.K21913543.001.02.4..2.5..HTS"
"1539","BRD.K21937671.001.09.2..2.53..HTS"
"1540","BRD.K21937671.001.10.0..2.5..HTS"
"1541","BRD.K22009844.001.12.5..2.5..HTS"
"1542","BRD.K22024824.001.03.7..2.5..HTS"
"1543","BRD.K22025381.003.01.9..2.5..HTS"
"1544","BRD.K22031190.001.23.6..2.5..HTS"
"1545","BRD.K22097830.001.01.9..2.5..HTS"
"1546","BRD.K22127577.001.03.7..2.58..HTS"
"1547","BRD.K22134346.001.22.3..2.5..HTS"
"1548","BRD.K22134346.001.24.9..2.42..HTS"
"1549","BRD.K22193694.001.13.6..2.5..HTS"
"1550","BRD.K22261391.001.01.2..2.5..HTS"
"1551","BRD.K22314899.001.02.4..2.5..HTS"
"1552","BRD.K22356203.001.01.8..2.5..HTS"
"1553","BRD.K22385716.001.02.5..2.5..HTS"
"1554","BRD.K22482860.001.21.4..2.5..HTS"
"1555","BRD.K22503835.001.11.0..2.5..HTS"
"1556","BRD.K22520627.001.01.7..2.5..HTS"
"1557","BRD.K22662435.001.18.3..2.5..HTS"
"1558","BRD.K22662435.001.19.1..2.5..HTS"
"1559","BRD.K22662557.300.01.7..2.5..HTS"
"1560","BRD.K22685337.001.13.4..2.5..HTS"
"1561","BRD.K22745370.003.02.3..2.5..HTS"
"1562","BRD.K22749967.046.02.3..2.5..HTS"
"1563","BRD.K22822991.001.02.3..2.5..HTS"
"1564","BRD.K22829793.001.01.0..2.5..HTS"
"1565","BRD.K22861715.001.17.4..2.5..HTS"
"1566","BRD.K22936972.003.23.6..2.5..HTS"
"1567","BRD.K23067689.001.02.1..2.4..HTS"
"1568","BRD.K23082237.003.01.5..2.5..HTS"
"1569","BRD.K23163214.050.15.1..2.5..HTS"
"1570","BRD.K23190681.001.01.1..2.5..HTS"
"1571","BRD.K23204545.001.16.4..2.5..HTS"
"1572","BRD.K23228615.001.02.8..2.5..HTS"
"1573","BRD.K23248433.001.01.8..2.5..HTS"
"1574","BRD.K23301018.001.11.7..2.63..HTS"
"1575","BRD.K23335153.300.02.5..2.5..HTS"
"1576","BRD.K23363278.001.02.1..2.5..HTS"
"1577","BRD.K23383398.001.09.9..2.5..HTS"
"1578","BRD.K23403298.003.01.9..2.5..HTS"
"1579","BRD.K23541596.300.07.2..2.5..HTS"
"1580","BRD.K23566484.001.15.1..2.5..HTS"
"1581","BRD.K23586533.001.03.6..2.5..HTS"
"1582","BRD.K23647661.001.02.2..2.5..HTS"
"1583","BRD.K23672206.001.01.4..2.5..HTS"
"1584","BRD.K23677682.003.01.2..2.5..HTS"
"1585","BRD.K23728141.001.01.2..2.5..HTS"
"1586","BRD.K23779958.001.05.8..2.5..HTS"
"1587","BRD.K23913458.001.20.7..2.5..HTS"
"1588","BRD.K23922020.075.02.9..2.5..HTS"
"1589","BRD.K23925186.001.01.0..2.5..HTS"
"1590","BRD.K23925186.001.02.8..2.51..HTS"
"1591","BRD.K23952234.236.01.8..2.5..HTS"
"1592","BRD.K23976833.001.01.0..2.5..HTS"
"1593","BRD.K23984367.075.15.2..2.5..HTS"
"1594","BRD.K24048528.001.01.7..2.59..HTS"
"1595","BRD.K24048528.001.02.5..2.5..HTS"
"1596","BRD.K24084088.001.11.3..2.5..HTS"
"1597","BRD.K24179883.001.16.7..2.5..HTS"
"1598","BRD.K24187789.001.01.7..2.5..HTS"
"1599","BRD.K24201553.003.11.5..2.5..HTS"
"1600","BRD.K24219278.001.01.6..2.5..HTS"
"1601","BRD.K24227647.364.01.5..2.5..HTS"
"1602","BRD.K24242599.001.02.8..2.5..HTS"
"1603","BRD.K24255045.001.05.3..2.5..HTS"
"1604","BRD.K24258499.001.05.8..2.5..HTS"
"1605","BRD.K24297741.001.05.2..2.5..HTS"
"1606","BRD.K24312986.001.01.2..2.5..HTS"
"1607","BRD.K24443618.001.10.2..2.5..HTS"
"1608","BRD.K24507548.001.01.8..2.5..HTS"
"1609","BRD.K24548560.342.02.1..2.5..HTS"
"1610","BRD.K24556098.001.16.7..2.45..HTS"
"1611","BRD.K24556098.001.19.1..2.5..HTS"
"1612","BRD.K24556407.001.02.3..2.5..HTS"
"1613","BRD.K24566386.001.01.9..2.5..HTS"
"1614","BRD.K24576554.001.04.8..2.5..HTS"
"1615","BRD.K24593301.001.02.3..2.54..HTS"
"1616","BRD.K24601397.001.01.1..2.5..HTS"
"1617","BRD.K24603946.001.02.1..2.5..HTS"
"1618","BRD.K24616672.003.20.1..2.5..HTS"
"1619","BRD.K24689407.001.06.3..2.5..HTS"
"1620","BRD.K24696047.001.02.3..2.5..HTS"
"1621","BRD.K24697665.001.01.4..2.5..HTS"
"1622","BRD.K24715592.406.02.1..2.53..HTS"
"1623","BRD.K24723746.036.02.5..2.5..HTS"
"1624","BRD.K24771047.001.01.6..2.5..HTS"
"1625","BRD.K24790130.001.07.1..2.5..HTS"
"1626","BRD.K24820488.001.01.7..2.5..HTS"
"1627","BRD.K24821794.001.01.4..2.5..HTS"
"1628","BRD.K24844714.001.24.5..2.5..HTS"
"1629","BRD.K24869513.001.02.1..2.5..HTS"
"1630","BRD.K24943235.001.01.3..2.5..HTS"
"1631","BRD.K24968862.001.01.0..2.5..HTS"
"1632","BRD.K25015158.001.01.2..2.5..HTS"
"1633","BRD.K25114078.003.08.1..2.5..HTS"
"1634","BRD.K25140590.001.03.0..2.5..HTS"
"1635","BRD.K25186396.001.09.6..2.5..HTS"
"1636","BRD.K25204779.001.01.1..2.5..HTS"
"1637","BRD.K25224017.001.25.0..2.5..HTS"
"1638","BRD.K25244359.066.03.4..2.68..HTS"
"1639","BRD.K25279140.001.01.5..2.5..HTS"
"1640","BRD.K25311561.001.10.7..2.5..HTS"
"1641","BRD.K25312248.001.01.5..2.5..HTS"
"1642","BRD.K25317177.065.01.4..2.5..HTS"
"1643","BRD.K25340465.001.11.1..2.58..HTS"
"1644","BRD.K25359048.001.02.6..2.5..HTS"
"1645","BRD.K25394294.001.14.9..2.5..HTS"
"1646","BRD.K25412176.001.01.9..2.5..HTS"
"1647","BRD.K25433859.003.25.4..2.5..HTS"
"1648","BRD.K25486274.300.01.0..2.5..HTS"
"1649","BRD.K25596805.001.01.8..2.5..HTS"
"1650","BRD.K25630527.001.03.8..2.5..HTS"
"1651","BRD.K25649279.001.02.0..2.5..HTS"
"1652","BRD.K25650355.065.02.0..2.5..HTS"
"1653","BRD.K25690923.001.02.4..2.5..HTS"
"1654","BRD.K25691735.001.09.5..2.5..HTS"
"1655","BRD.K25699529.003.01.1..2.5..HTS"
"1656","BRD.K25723200.001.02.7..2.5..HTS"
"1657","BRD.K25835157.001.01.4..2.5..HTS"
"1658","BRD.K25837718.001.03.8..2.5..HTS"
"1659","BRD.K25875056.001.02.0..2.5..HTS"
"1660","BRD.K25906698.303.02.7..2.5..HTS"
"1661","BRD.K25943794.001.02.3..2.5..HTS"
"1662","BRD.K25991633.001.01.9..2.5..HTS"
"1663","BRD.K26005076.001.12.8..2.5..HTS"
"1664","BRD.K26011976.001.01.0..2.5..HTS"
"1665","BRD.K26060080.065.05.6..2.5..HTS"
"1666","BRD.K26160755.003.02.6..2.5..HTS"
"1667","BRD.K26168087.001.09.7..2.5..HTS"
"1668","BRD.K26222048.001.01.7..2.5..HTS"
"1669","BRD.K26253904.001.01.5..2.5..HTS"
"1670","BRD.K26262077.238.01.5..2.5..HTS"
"1671","BRD.K26305185.001.02.1..2.5..HTS"
"1672","BRD.K26325692.003.01.3..2.5..HTS"
"1673","BRD.K26341917.001.01.3..2.5..HTS"
"1674","BRD.K26349472.001.01.3..2.5..HTS"
"1675","BRD.K26373640.001.05.1..2.5..HTS"
"1676","BRD.K26502378.001.07.9..2.5..HTS"
"1677","BRD.K26531771.001.01.4..2.5..HTS"
"1678","BRD.K26531771.001.02.2..2.35..HTS"
"1679","BRD.K26548821.003.10.5..2.5..HTS"
"1680","BRD.K26573499.300.02.1..2.5..HTS"
"1681","BRD.K26581543.001.01.6..2.5..HTS"
"1682","BRD.K26603252.003.04.9..2.5..HTS"
"1683","BRD.K26619122.001.02.1..2.5..HTS"
"1684","BRD.K26634012.001.04.9..2.5..HTS"
"1685","BRD.K26657438.001.15.2..2.5..HTS"
"1686","BRD.K26667523.001.02.5..2.5..HTS"
"1687","BRD.K26701552.001.01.8..2.5..HTS"
"1688","BRD.K26712974.001.01.5..2.5..HTS"
"1689","BRD.K26739552.003.15.4..2.5..HTS"
"1690","BRD.K26756394.001.02.2..2.5..HTS"
"1691","BRD.K26801045.001.02.9..2.5..HTS"
"1692","BRD.K26807903.001.04.3..2.5..HTS"
"1693","BRD.K26818574.305.04.3..2.5..HTS"
"1694","BRD.K26823213.001.02.9..2.5..HTS"
"1695","BRD.K26824830.001.02.0..2.5..HTS"
"1696","BRD.K26833429.001.02.8..2.5..HTS"
"1697","BRD.K26838195.075.04.9..2.5..HTS"
"1698","BRD.K26862302.001.05.2..2.5..HTS"
"1699","BRD.K26901728.001.06.2..2.5..HTS"
"1700","BRD.K26989966.001.03.5..2.5..HTS"
"1701","BRD.K26997899.001.02.2..2.5..HTS"
"1702","BRD.K27062708.001.23.1..2.5..HTS"
"1703","BRD.K27135764.001.08.7..2.5..HTS"
"1704","BRD.K27141178.003.07.3..2.5..HTS"
"1705","BRD.K27168049.001.02.8..2.5..HTS"
"1706","BRD.K27182532.001.02.3..2.5..HTS"
"1707","BRD.K27184429.300.01.3..2.5..HTS"
"1708","BRD.K27204852.001.01.9..2.5..HTS"
"1709","BRD.K27217864.001.22.3..2.5..HTS"
"1710","BRD.K27305650.001.16.6..2.5..HTS"
"1711","BRD.K27316855.001.13.3..2.44..HTS"
"1712","BRD.K27316855.001.19.0..2.5..HTS"
"1713","BRD.K27335680.001.10.0..2.5..HTS"
"1714","BRD.K27351809.001.09.5..2.5..HTS"
"1715","BRD.K27382019.418.01.9..2.5..HTS"
"1716","BRD.K27393415.001.01.0..2.5..HTS"
"1717","BRD.K27406233.001.07.7..2.5..HTS"
"1718","BRD.K27721098.065.08.6..2.5..HTS"
"1719","BRD.K27737647.300.03.0..2.5..HTS"
"1720","BRD.K27771035.001.02.5..2.5..HTS"
"1721","BRD.K27799744.001.02.8..2.52..HTS"
"1722","BRD.K27853494.003.04.7..2.5..HTS"
"1723","BRD.K27871792.001.01.8..2.5..HTS"
"1724","BRD.K27911943.001.02.8..2.5..HTS"
"1725","BRD.K27938825.001.02.4..2.5..HTS"
"1726","BRD.K27955832.001.02.9..2.5..HTS"
"1727","BRD.K28007504.051.01.2..2.5..HTS"
"1728","BRD.K28029915.001.02.2..2.5..HTS"
"1729","BRD.K28042756.001.01.9..5..HTS"
"1730","BRD.K28059174.334.01.2..2.5..HTS"
"1731","BRD.K28115081.001.02.7..2.5..HTS"
"1732","BRD.K28120222.001.08.4..2.5..HTS"
"1733","BRD.K28121004.001.01.1..2.5..HTS"
"1734","BRD.K28143534.001.02.2..2.5..HTS"
"1735","BRD.K28143534.003.25.9..2.5..HTS"
"1736","BRD.K28183345.003.11.4..2.5..HTS"
"1737","BRD.K28192623.066.08.1..2.5..HTS"
"1738","BRD.K28210218.236.08.1..2.5..HTS"
"1739","BRD.K28217197.001.01.4..2.5..HTS"
"1740","BRD.K28307902.001.21.7..2.5..HTS"
"1741","BRD.K28308851.303.01.8..2.5..HTS"
"1742","BRD.K28343777.001.01.6..2.5..HTS"
"1743","BRD.K28352084.001.02.3..2.5..HTS"
"1744","BRD.K28360340.001.08.3..2.31..HTS"
"1745","BRD.K28383148.001.01.4..2.5..HTS"
"1746","BRD.K28392481.001.05.1..2.5..HTS"
"1747","BRD.K28405228.001.06.7..2.5..HTS"
"1748","BRD.K28428262.001.04.1..2.5..HTS"
"1749","BRD.K28442028.001.01.3..2.5..HTS"
"1750","BRD.K28453807.003.11.2..2.5..HTS"
"1751","BRD.K28456624.001.01.1..2.5..HTS"
"1752","BRD.K28492574.001.01.6..2.5..HTS"
"1753","BRD.K28494619.001.28.2..2.5..HTS"
"1754","BRD.K28542495.003.13.5..2.5..HTS"
"1755","BRD.K28570407.001.02.0..2.5..HTS"
