"","x"
"TSPAN6..7105.",1.85059881749919
"TNMD..64102.",0.332970421736108
"DPM1..8813.",0.657431295790226
"SCYL3..57147.",0.549070038026235
"C1orf112..55732.",0.784901260407859
"FGR..2268.",1.25691333400491
"CFH..3075.",2.24667420443432
"FUCA2..2519.",1.81417703031614
"GCLC..2729.",1.15726273582789
"NFYA..4800.",0.724308301998644
"STPG1..90529.",0.877465679184882
"NIPAL3..57185.",1.08824773937082
"LAS1L..81887.",0.663704780465146
"ENPP4..22875.",1.3138008636328
"SEMA3F..6405.",1.76763545275425
"CFTR..1080.",1.20759384433871
"ANKIB1..54467.",0.71843265190721
"CYP51A1..1595.",1.04696934651006
"KRIT1..889.",0.654152862360868
"RAD52..5893.",0.731441734820928
"BAD..572.",0.850322601768659
"LAP3..51056.",0.819184822698712
"CD99..4267.",1.93338122996718
"HS3ST1..9957.",1.12469446305829
"AOC1..26.",1.41204311248827
"WNT16..51384.",0.733962314065092
"HECW1..23072.",1.05168151534585
"MAD1L1..8379.",1.00822295664021
"LASP1..3927.",1.00331260638314
"SNX11..29916.",0.625781309668117
"TMEM176A..55365.",1.67089947003184
"M6PR..4074.",0.644665220138243
"KLHL13..90293.",1.58491807223
"CYP26B1..56603.",1.39305282430764
"ICA1..3382.",2.12574819814433
"DBNDD1..79007.",1.65401363838888
"ALS2..57679.",0.789177881423859
"CASP10..843.",1.1898064189068
"CFLAR..8837.",1.25329737067938
"TFPI..7035.",2.5791343276435
"NDUFAF7..55471.",0.504281434364694
"RBM5..10181.",0.847329206189877
"MTMR7..9108.",0.901299909746775
"SLC7A2..6542.",1.59775007113419
"ARF5..381.",0.653920583801564
"SARM1..23098.",1.32047721075162
"POLDIP2..26073.",0.568020168960127
"PLXND1..23129.",1.88023333726217
"AK2..204.",0.611387479277785
"CD38..952.",1.5888446503335
"FKBP4..2288.",0.908928948686748
"KDM1A..23028.",0.798064871743462
"RBM6..10180.",0.72038446308493
"CAMKK1..84254.",1.03713032518794
"RECQL..5965.",0.950787734659729
"VPS50..55610.",0.654385791048772
"HSPB6..126393.",1.67630680920815
"ARHGAP33..115703.",1.34537252635189
"NDUFAB1..4706.",0.634162730751412
"PDK4..5166.",1.36222722205795
"SLC22A16..85413.",0.716781062680389
"ZMYND10..51364.",0.751083468194236
"ABCB5..340273.",0.957409396774133
"ARX..170302.",0.632341246643965
"SLC25A13..10165.",0.995830692479362
"ST7..7982.",0.909933089428179
"CDC27..996.",0.691099106336728
"SLC4A1..6521.",0.466093629713245
"CALCR..799.",0.376191755125413
"HCCS..3052.",0.740326902400527
"DVL2..1856.",0.753087924137033
"PRSS22..64063.",2.38923134228441
"UPF1..5976.",0.626408946760306
"SKAP2..8935.",1.41454133680515
"SLC25A5..292.",0.722077683463112
"MCUB..55013.",1.12544597254968
"HOXA11..3207.",1.28704002951668
"POLR2J..5439.",0.596201304804766
"DHX33..56919.",0.731090560357561
"MEOX1..4222.",1.03677319873484
"THSD7A..221981.",0.908042462660237
"LIG3..3980.",0.828281305743179
"RPAP3..79657.",0.61313328373877
"ACSM3..6296.",1.5057185822615
"REXO5..81691.",0.923043857370592
"CIAPIN1..57019.",0.620063008723417
"SPPL2B..56928.",1.12602167032069
"FAM214B..80256.",1.10754798389187
"COPZ2..51226.",2.1352535878379
"PRKAR2B..5577.",1.58886487694558
"MSL3..10943.",0.694963266552419
"CREBBP..1387.",0.798459361024837
"TSPOAP1..9256.",1.71910873330599
"MPO..4353.",1.30702678303054
"PON1..5444.",0.47501920220365
"GCFC2..6936.",0.660148326535774
"WDR54..84058.",0.997452661032211
"CROT..54677.",1.01537130699281
"ABCB4..5244.",0.95320679342262
"KMT2E..55904.",0.746456346595072
"RHBDD2..57414.",0.814450349291954
"SOX8..30812.",1.17666819697335
"IBTK..25998.",0.62285147058648
"ZNF195..7748.",0.736632732774015
"MYCBP2..23077.",0.884148935238342
"FBXL3..26224.",0.654338415799227
"ITGAL..3683.",1.83126731705144
"PDK2..5164.",1.03874180504466
"ITGA3..3675.",2.77101277493129
"ZFX..7543.",0.684369482975951
"LAMP2..3920.",1.06200801174815
"ITGA2B..3674.",1.17931951242166
"ASB4..51666.",0.85062789421498
"GDE1..51573.",0.671023792608663
"REX1BD..55049.",1.05280209947142
"CRLF1..9244.",1.48689229800516
"OSBPL7..114881.",1.06954257444215
"TMEM98..26022.",2.51352012305377
"YBX2..51087.",1.70802790088461
"KRT33A..3883.",0.139466506250138
"MAP3K14..9020.",1.09433890233574
"ABCC8..6833.",1.04840661321589
"CACNG3..10368.",0.227930712403774
"TMEM132A..54972.",1.89885144628534
"AP2B1..163.",0.816891244257992
"TAC1..6863.",0.689360461246458
"ZNF263..10127.",0.584064965140529
"CX3CL1..6376.",1.58672561657688
"SPATA20..64847.",1.15920621030616
"CACNA1G..8913.",0.802140885149525
"TNFRSF12A..51330.",2.51576064671575
"DLX6..1750.",1.30828668737679
"MAP3K9..4293.",1.12075244434245
"RALA..5898.",0.642384369781715
"BAIAP2L1..55971.",1.67851989050896
"KDM7A..80853.",0.979092351634884
"ETV1..2115.",1.76682019444421
"AGK..55750.",0.759701791569479
"ALDH3B1..221.",1.87309832933815
"TTC22..55001.",1.25720149447327
"PHTF2..57157.",0.834554558368966
"CCL26..10344.",1.33276071813955
"FARP2..9855.",0.896926112380319
"USH1C..10083.",1.75661459224981
"GGCT..79017.",0.820544137944478
"DBF4..10926.",0.841937731295242
"TBXA2R..6915.",0.769043304198526
"IFRD1..3475.",0.860123233529899
"LGALS14..56891.",0.635370746997172
"COX10..1352.",0.594693873761836
"GTF2IRD1..9569.",1.27428758702116
"PAF1..54623.",0.703834037060692
"VPS41..27072.",0.793808459948233
"ARHGAP44..9912.",1.04591664035679
"ELAC2..60528.",0.676278622938031
"SCIN..85477.",1.61545025089229
"ARSD..414.",1.52992870927011
"PNPLA4..8228.",1.57684708492041
"MYH13..8735.",0.18265163279642
"ADIPOR2..79602.",0.605968371942301
"CDKL3..51265.",0.669633779036817
"UPP2..151531.",0.0708837225571672
"PRSS21..10942.",2.15698656189469
"MARK4..57787.",0.725986989530235
"PROM1..8842.",1.83281065653713
"CCDC124..115098.",0.814020042097594
"CEACAM21..90273.",1.19762407365607
"PAFAH1B1..5048.",0.660568918019534
"NOS2..4843.",0.616456986351176
"DNAH9..1770.",0.798947739943218
"KIAA0100..9703.",0.772099014882189
"SLC13A2..9058.",0.34139240299278
"GAS7..8522.",1.8530556630387
"TRAPPC6A..79090.",1.17007962287371
"MATK..4145.",1.56814020091925
"CEACAM7..1087.",0.630578269764703
"CD79B..974.",2.1448773169407
"SCN4A..6329.",0.643080719677773
"ST7L..54879.",0.702526717463973
"TKTL1..8277.",0.701090143255956
"PAX6..5080.",1.66188626681363
"RPUSD1..113000.",0.799490754926328
"RHBDF1..64285.",1.74024092184968
"LUC7L..55692.",0.739114627841205
"CACNA2D2..9254.",1.06517032426458
"BAIAP3..8938.",1.12592724366394
"TSR3..115939.",0.680040401796551
"PIGQ..9091.",0.765871466115946
"CRAMP1..57585.",0.714073229753572
"TEAD3..7005.",1.41626738119302
"SELE..6401.",0.130170387770039
"DNAJC11..55735.",0.713277615945766
"FMO3..2328.",0.651987245209786
"MYLIP..29116.",1.15400412647864
"NOX1..27035.",0.730738198048106
"E2F2..1870.",1.33272828895304
"PSMB1..5689.",0.588878770169899
"SYN1..6853.",1.14405177034389
"JARID2..3720.",1.00622651972676
"CDKL5..6792.",0.728459380027867
"CAMK1G..57172.",0.685078738993542
"CDK11A..728642.",0.816656844902558
"NADK..65220.",0.784334457252688
"TFAP2B..7021.",1.04016459706463
"TFAP2D..83741.",0.223748139034844
"DLEC1..9940.",0.328323479552449
"CYTH3..9265.",1.34031166408279
"ADAM22..53616.",1.18041701177779
"SYPL1..6856.",0.894223311834522
"CYB561..1534.",1.82050543827711
"SPAG9..9043.",0.884803378202421
"CELSR3..1951.",1.32628945120909
"AASS..10157.",1.45391362007776
"PLEKHG6..55200.",1.64573142704266
"SS18L2..51188.",0.657937790759079
"MPND..84954.",0.71531587523868
"MGST1..4257.",3.24605483299389
"CRY1..1407.",1.06331938544902
"PGLYRP1..8993.",0.239038059484405
"NFIX..4784.",1.82114673417268
"ST3GAL1..6482.",1.58773371006082
"MMP25..64386.",0.683559496673735
"IL32..9235.",2.92304891245648
"PKD1..5310.",1.15072617097331
"MAPK8IP2..23542.",1.35767188386612
"MED24..9862.",0.704249496184907
"RHOBTB2..23221.",0.976115389514181
"HEATR5B..54497.",0.622073459795975
"SEC62..7095.",0.661215154396118
"RPS20..6224.",0.708641761583437
"CSDE1..7812.",0.721110677107912
"UBE3C..9690.",0.739442791281844
"REV3L..5980.",0.786945770506938
"TENM1..10178.",0.90792175296587
"PAX7..5081.",0.94938460909064
"MASP2..10747.",0.586125233099352
"IYD..389434.",0.574273925382475
"FAM76A..199870.",0.588243751525776
"TRAF3IP3..80342.",1.81266984178028
"POMT2..29954.",0.761146035769886
"VTA1..51534.",0.637995596133711
"MLXIPL..51085.",1.50625912999623
"BAZ1B..9031.",0.778710101402727
"RANBP9..10048.",0.67676833155189
"ETV7..51513.",1.00991931077684
"SPRTN..83932.",0.524134635725599
"EEF1AKNMT..51603.",0.661745315712759
"DYRK4..8798.",1.04916032599012
"ZNF207..7756.",0.500348672948872
"UQCRC1..7384.",0.616766818742333
"STARD3NL..83930.",0.879013797654502
"CD9..928.",2.67038883419905
"HHATL..57467.",0.354434236026124
"NCAPD2..9918.",0.936778559535122
"IFFO1..25900.",1.84734498191158
"GIPR..2696.",1.1752574032081
"PHF7..51533.",0.929288695334518
"SEMA3G..56920.",0.762345390078515
"NISCH..11188.",0.856705275085829
"STAB1..23166.",0.806214358628189
"FUZ..80199.",1.50149102099513
"SLC6A13..6540.",0.563183159084531
"IDS..3423.",1.08502481084526
"PRSS3..5646.",2.32256168831081
"ZNF200..7752.",0.547568908703346
"CD4..920.",1.41752514046435
"LRRC23..10233.",0.769691337284939
"BTK..695.",1.95762582679499
"HFE..3077.",1.43695868104984
"SCMH1..22955.",0.850823323109306
"FYN..2534.",1.90450412861552
"HIVEP2..3097.",0.963052198963839
"FMO1..2326.",0.255906144871088
"ELOA..6924.",0.728232156443267
"LYPLA2..11313.",0.622298158782556
"CLCN6..1185.",0.798939333754397
"MRC2..9902.",2.41535469152294
"NME1.NME2..654364.",1.03030045740378
"SLC6A7..6534.",0.279114844888743
"TSPAN9..10867.",1.48592929609777
"BTBD7..55727.",0.635031384853572
"APBA3..9546.",0.644539360285894
"MKS1..54903.",0.671175492534215
"ABHD5..51099.",0.861619154699781
"ANOS1..3730.",1.3621058778557
"AKAP8L..26993.",0.584670186005314
"MBTD1..54799.",0.801967858885684
"UTP18..51096.",0.610130119344854
"RNF216..54476.",0.708600148829428
"TTC19..54902.",0.688141226692212
"PTBP1..5725.",0.713348489038861
"DPF1..8193.",1.14243026562852
"SYT7..9066.",1.6921396337015
"LARS2..23395.",0.735748405823939
"PIK3C2A..5286.",0.782532310700041
"PLAUR..5329.",1.97801571449005
"ANLN..54443.",1.30796098807582
"WIZ..58525.",0.72843481770916
"RABGAP1..23637.",0.753290099608351
"DCN..1634.",2.50109054679598
"QPCTL..54814.",0.735980604097701
"PPP5C..5536.",0.727363067852966
"CEP68..23177.",0.705499116228101
"MAP4K3..8491.",0.892690201780283
"ZBTB32..27033.",0.935127129576674
"TYROBP..7305.",1.29169502641198
"TMEM159..57146.",1.35635394489277
"GABRA3..2556.",1.21934224229881
"BRCA1..672.",0.921596064367927
"ERCC1..2067.",0.749788527441646
"CD22..933.",1.9994260098278
"SEMA3B..7869.",1.98874945005657
"MBTPS2..51360.",0.851914908138331
"PRICKLE3..4007.",0.899732652734438
"LTF..4057.",0.53459282615144
"EXTL3..2137.",0.946045386970902
"NR1H4..9971.",0.822889188085378
"ELOVL5..60481.",1.2805507956132
"ALOX5..240.",1.83967904232593
"KDM5D..8284.",1.77304650820486
"CALCOCO1..57658.",0.980010825527782
"UBR7..55148.",0.825578237279844
"MAP4K5..11183.",0.76244682444105
"EHD3..30845.",1.28161387282542
"PSMC4..5704.",0.676904720758006
"MAN2B2..23324.",0.886857263525931
"SLC7A14..57709.",0.805395621487608
"CLDN11..5010.",2.21894036373051
"SLC25A39..51629.",0.648994164681076
"MVP..9961.",1.80168143133172
"NUB1..51667.",0.745942084125725
"PGM3..5238.",0.977389231850316
"RWDD2A..112611.",0.593288899201761
"CLK1..1195.",0.726662937854602
"POLR3B..55703.",0.598813831258355
"ANGEL1..23357.",0.767630192284801
"RNF14..9604.",0.803820014926023
"DNASE1L1..1774.",0.944775736700123
"DDX11..1663.",1.0828304542298
"HEBP1..50865.",1.29608424602443
"GPRC5A..9052.",2.90762865217306
"MAMLD1..10046.",1.29475911264459
"CD6..923.",0.855323161097995
"TACC3..10460.",0.881652960590014
"UFL1..23376.",0.600004951698228
"POLA2..23649.",0.836263686119709
"ZC3H3..23144.",0.613325405744271
"CAPN1..823.",1.00558537102237
"ACP3..55.",1.19056357324889
"MDH1..4190.",0.593219861146471
"SLC30A9..10463.",0.691343691641884
"MTMR11..10903.",1.405323029595
"COX15..1355.",0.572392780815548
"CCDC88C..440193.",1.58757250849645
"YAF2..10138.",0.593007532353937
"ZMYND11..10771.",0.970569281517313
"WAS..7454.",2.00333637394349
"DPEP1..1800.",1.46143425889497
"BID..637.",1.07298688852484
"MATR3..9782.",0.594297597461017
"NPC1L1..29881.",0.679182009928969
"XYLT2..64132.",0.795496530155743
"RGPD5..84220.",1.26027326320148
"STMN4..81551.",0.980536080464271
"NUDCD3..23386.",0.791834861012506
"ISL1..3670.",1.35942948103385
"CHDH..55349.",1.18868928141084
"IL20RA..53832.",1.3145317751764
"CLCA1..1179.",0.488016435404928
"CLCA4..22802.",0.486264683312535
"GLT8D1..55830.",0.648622587886982
"ATP2C1..27032.",0.717589599785787
"IGF1..3479.",0.96761304937715
"SLC38A5..92745.",2.69360495911389
"RALBP1..10928.",0.705779895556109
"RUFY3..22902.",1.04902707162332
"CNTN1..1272.",1.66817917405501
"SLC11A1..6556.",0.313340125081687
"WWTR1..25937.",2.24322423623283
"AGPS..8540.",0.925021441183082
"CXorf56..63932.",0.659950773581864
"ATP1A2..477.",0.478363558771172
"TTC27..55622.",0.595117263133367
"ZNF582..147948.",0.88553051463385
"VSIG2..23584.",1.15021351540317
"PHLDB1..23187.",1.76141437842432
"MARCO..8685.",0.634912988831185
"CYP24A1..1591.",2.10459609865519
"PRDM11..56981.",0.797071712447129
"SYT13..57586.",1.53861709220478
"SNAI2..6591.",2.2809648900567
"CD74..972.",3.57087970198418
"HGF..3082.",1.77281703073639
"ZRANB1..54764.",0.655898797013439
"NCDN..23154.",0.785772161915675
"ADGRA2..25960.",1.56553857925979
"ZFP64..55734.",0.785596002597488
"MNAT1..4331.",0.681416323880431
"SAMD4A..23034.",1.47109483711967
"RUNX3..864.",1.85698758214474
"MRE11..4361.",0.736592164487893
"PLEKHB1..58473.",1.76233175435484
"SERPINB1..1992.",2.12457369805641
"CYP3A43..64816.",0.0843070700111865
"SLC7A9..11136.",0.489832476768528
"SPAST..6683.",0.646658802520567
"NRXN3..9369.",1.40192000320321
"OSBPL5..114879.",1.34909315760016
"AQR..9716.",0.548840581892933
"CPS1..1373.",1.77419333284993
"C8B..732.",0.176600234577409
"FHL1..2273.",2.44694254433301
"RTF2..51507.",0.553992667264115
"GABRA1..2554.",0.390067139254821
"NLRP2..55655.",2.17202854547067
"SLC45A4..57210.",1.03386800884783
"RNF10..9921.",0.517657084834644
"ZNF839..55778.",0.692530368095786
"ZDHHC6..64429.",0.592436833090994
"GRAMD1B..57476.",1.8328997291489
"RNH1..6050.",0.81444069814422
"NDUFS1..4719.",0.683988866485576
"RB1CC1..9821.",0.704662617366748
"ERP44..23071.",0.635989134969193
"ALAS1..211.",0.730915863929656
"BIRC3..330.",2.05635219776626
"AKAP11..11215.",0.6942410597684
"GLRX2..51022.",0.783110045875974
"SNAPC1..6617.",1.13545094803786
"DERA..51071.",0.814544387526245
"STRAP..11171.",0.613640758939692
"ABCC2..1244.",1.86459423480044
"DEF6..50619.",1.91617655751147
"PLEKHO1..51177.",1.79851135478551
"GCLM..2730.",1.12636893575869
"UBR2..23304.",0.547327784681603
"EHD2..30846.",2.40481588522473
"DEPDC1..55635.",1.02953405214585
"CCDC28A..25901.",0.742988810470192
"RRAGD..58528.",1.65125634020996
"HSF2..3298.",0.793595380030512
"PHF20..51230.",0.561696994414805
"HSD17B6..8630.",0.918763369869532
"NR1H3..10062.",1.06721094864262
"TYMP..1890.",1.74361314650846
"NCAPH2..29781.",0.737389503626353
"TOMM34..10953.",0.771641199810168
"SEC63..11231.",0.625205858621324
"KPNA6..23633.",0.616237217280679
"VIM..7431.",3.81974749599561
"FAS..355.",1.64513322293878
"RNASET2..8635.",1.39184963875186
"CD44..960.",2.96992263968555
"KCNG1..3755.",1.85118747246389
"AGPAT4..56895.",1.10514570236029
"SLAMF7..57823.",1.67995497893768
"BTN3A1..11119.",1.12892988991829
"MIPEP..4285.",0.787505842055555
"PRKCH..5583.",1.54793286720795
"INSRR..3645.",0.389867921027866
"IFNGR1..3459.",0.951562529895439
"B4GALT7..11285.",0.726171813848258
"SH2D2A..9047.",1.47058609916955
"VRK2..7444.",1.12651289354664
"TNFRSF1B..7133.",1.65437441938536
"VEZT..55591.",0.719260688431226
"POU2F2..5452.",1.51037384501588
"BRD9..65980.",0.707300118933679
"SNX1..6642.",0.586409947266834
"TBPL1..9519.",0.747211067307092
"ARNTL2..56938.",1.46854975722434
"BCLAF1..9774.",0.673919393089023
"SLC39A9..55334.",0.558344050843893
"ANK1..286.",1.57669551834278
"IBSP..3381.",0.421387513087484
"TFB1M..51106.",0.669739317995057
"RABEP1..9135.",0.710317654638045
"HMGB3..3149.",1.12369759978051
"NUP160..23279.",0.735330604762121
"BAK1..578.",0.647854006519368
"MUSK..4593.",0.527911944462319
"IKZF2..22807.",1.30513791125694
"GRN..2896.",1.002654920943
"FAM13B..51306.",0.801508531982071
"ARHGAP31..57514.",1.17618360158277
"CENPQ..55166.",0.743006942257565
"SARS1..6301.",0.763100681541792
"RANBP3..8498.",0.654582587837273
"ARID4A..5926.",0.637862287918617
"EIPR1..7260.",0.590740578587552
"PNPLA6..10908.",0.811491610823948
"IFT88..8100.",0.723769354002624
"ALG1..56052.",0.690985749524213
"ZCCHC8..55596.",0.601916776048089
"ABCF2..10061.",0.717655517397217
"CHPF2..54480.",0.930953006526814
"LRRC7..57554.",0.83921200484648
"FUT8..2530.",1.21783182552321
"UBA6..55236.",0.864166127801086
"GAB2..9846.",1.46234067741333
"ATP6V0A1..535.",1.08383192463564
"PIAS1..8554.",0.652635364814803
"SLC4A7..9497.",1.15839933877447
"APBA2..321.",1.78539915342235
"MAP2K3..5606.",0.956499915816096
"EFCAB1..79645.",0.752204630482004
"TMSB10..9168.",1.12282639387285
"ASTE1..28990.",0.542759115776782
"RNF19A..25897.",0.897107390320087
"PEX3..8504.",0.620988309291062
