"","x"
"1",0.356589080851521
"2",0.347583518695035
"3",0.32340587394347
"4",0.349920385208094
"5",0.303951287677878
"6",0.349002215642218
"7",0.282476887729517
"8",0.512010430047518
"9",0.936919830780037
"10",0.308285122357782
"11",0.317308495802482
"12",0.289073517925182
"13",0.301056987730505
"14",0.364303257540107
"15",0.377101839415468
"16",0.338971966928393
"17",0.307145863938283
"18",0.747877523667837
"19",0.305288732573741
"20",0.278421770198569
"21",0.293312170066489
"22",0.443236401512522
"23",0.367465233235612
"24",0.279838398240179
"25",0.352686337326203
"26",0.510752627452594
"27",0.280561931624329
"28",0.596830141910233
"29",0.357216079601799
"30",3.77552365681574
"31",0.89226274262576
"32",0.336723191535985
"33",0.467260061229205
"34",0.279133351458333
"35",0.294441652606137
"36",0.313706999363506
"37",0.371220752419643
"38",0.309021090689279
"39",0.350907235829945
"40",0.308829314355993
"41",0.440092220691123
"42",0.267749556467979
"43",0.282880676379433
"44",0.306805027008945
"45",0.395129976556351
"46",0.455798681765836
"47",0.26054607441449
"48",0.341701431638676
"49",0.30190881649283
"50",0.270873899763864
"51",0.33542574096223
"52",0.646515977685767
"53",0.760082275739286
"54",0.307219756454052
"55",0.595868153782374
"56",2.59893403084464
"57",0.283991837972993
"58",0.282215302724508
"59",0.299677586885689
"60",0.411858498537567
"61",0.287658749806417
"62",0.389464117726578
"63",0.289833765659392
"64",0.345931920410018
"65",0.32432307627907
"66",0.410442613286355
"67",0.35669430077451
"68",0.291675700671454
"69",0.401208460671454
"70",0.341187903956818
"71",0.254337792268336
"72",0.333379940618876
"73",0.336965787967358
"74",0.273576883458259
"75",0.307534298524823
"76",0.352385808222119
"77",0.294958240953467
"78",0.471889626863216
"79",0.360105537106964
"80",0.303361212111523
"81",0.546127055696226
"82",0.326808378919468
"83",0.298682756483235
"84",1.16152131383962
"85",0.588805744412039
"86",0.398879998723022
"87",1.74412586441058
"88",0.301619852546071
"89",0.293427029995196
"90",0.442718591363757
"91",0.592472079157407
"92",0.524778232534196
"93",0.300166330147874
"94",0.340530407443253
"95",0.276665472875093
"96",0.274988437021199
"97",0.38525969516458
"98",0.461655319713523
"99",0.333155800738434
"100",0.326219358265957
"101",0.361742306849338
"102",0.279512625993346
"103",0.250623711465474
"104",0.347177955801259
"105",0.388082600338104
"106",0.314104061892453
"107",0.325947958598921
"108",0.3213131387075
"109",0.353773606184473
"110",0.368542931068392
"111",0.311413571477819
"112",0.323357849207815
"113",0.315711244269517
"114",0.448453968956192
"115",0.308141946931818
"116",0.349617131394604
"117",0.2667666668775
"118",0.438742753338681
"119",3.64769240626118
"120",1.25759520225139
"121",0.478892917249538
"122",0.540739576284658
"123",0.323447279195379
"124",0.355772403575094
"125",0.356585462710775
"126",0.523985238817006
"127",0.416826514892791
"128",0.380917771445225
"129",0.552991845001799
"130",0.286344520457961
"131",0.372915240068946
"132",0.375231859616981
"133",0.269642539442781
"134",0.323860180014388
"135",0.393330938202147
"136",0.321435876741756
"137",0.417940033169708
"138",0.413289139898521
"139",0.288681750473882
"140",2.00410540304114
"141",0.283751160678571
"142",0.285448584629422
"143",0.349543790507194
"144",0.305555541495544
"145",0.305021833057269
"146",0.370797059447048
"147",0.294809665844732
"148",0.434717499410536
"149",0.299306373951267
"150",0.288245853182801
"151",0.280215504356115
"152",0.277877363152491
"153",0.312638539030249
"154",0.279365614301248
"155",0.285744423998195
"156",0.289834615798574
"157",0.263971216956708
"158",0.303563664228214
"159",0.275669461494484
"160",0.322327211165665
"161",0.682555327877102
"162",0.29525023349552
"163",0.309623580184397
"164",0.4583499374
"165",0.285152006080071
"166",0.303464943845796
"167",0.297295870913121
"168",0.346163275104431
"169",0.338405323532028
"170",1.23095256194812
"171",0.273274594013167
"172",0.279173712109609
"173",0.288137174084794
"174",0.398072971386404
"175",0.298615335641336
"176",0.328626830432075
"177",0.340887977029267
"178",0.307558926740071
"179",0.313534310544355
"180",0.320413232176744
"181",0.265892057151872
"182",0.262234699770766
"183",0.449957451391071
"184",0.464951450478571
"185",0.356099628503546
"186",0.375474851394973
"187",0.324374013652482
"188",0.288010691876079
"189",0.32898750052554
"190",0.317054154250447
"191",0.292894439073166
"192",0.300641929126838
"193",0.286977951839216
"194",0.358132091300189
"195",0.273335326180357
"196",0.286653541890493
"197",0.31802125597719
"198",0.310655295116043
"199",0.293236908365283
"200",0.548226303913669
"201",0.320795071965827
"202",0.319011157173227
"203",0.60903287688244
"204",0.335919725375899
"205",0.282893931394821
"206",0.277493805727482
"207",0.261012197090071
"208",0.337998727221825
"209",0.265378631251799
"210",0.296656482792806
"211",0.281920355277158
"212",0.481366064321174
"213",0.319042750334884
"214",0.319501356553381
"215",0.406727680336331
"216",0.406822474809074
"217",0.537145393960073
"218",0.291670014679464
"219",0.281268780533631
"220",0.302100143125044
"221",0.283879009883813
"222",0.319976404190566
"223",0.406914231812165
"224",0.278385229083542
"225",0.276390838916071
"226",0.316714238528824
"227",0.465545805163669
"228",0.321279772342934
"229",0.317407699476079
"230",0.436210538705357
"231",0.814950608568571
"232",0.433335901794276
"233",0.293723371958929
"234",0.702526454255396
"235",1.82436539271786
"236",0.394349361586879
"237",3.38964138855098
"238",0.300870425691288
"239",0.618760726560784
"240",0.372719556693262
"241",0.303734944615248
"242",0.363115254635714
"243",0.356138953346986
"244",0.318904292064286
"245",0.322516793034752
"246",0.256368789353832
"247",0.400541295225719
"248",0.358505397159213
"249",0.278526969844643
"250",3.13675991846715
"251",0.559904122083942
"252",1.26154839828485
"253",0.411867491610166
"254",0.303171882199287
"255",0.428157138551537
"256",1.91569090564928
"257",1.07235147310377
"258",0.285594626815357
"259",0.39839826005036
"260",3.20810877215328
"261",0.272268809434938
"262",0.363386364295707
"263",0.309724081720982
"264",0.280308924107335
"265",0.282541454717021
"266",2.94762886983919
"267",0.363808487174955
"268",0.284779600226518
"269",0.312778816777372
"270",0.297834648588057
"271",0.313508093314848
"272",0.304862375855885
"273",0.355559756579137
"274",0.322443504729856
"275",0.313135091392336
"276",0.309808422631206
"277",0.378959726533333
"278",0.38273307404078
"279",0.334879800658645
"280",0.323606924525177
"281",0.568507562048561
"282",0.335295645166187
"283",0.42856084327585
"284",0.306048609152603
"285",0.300668084716995
"286",0.308293333529391
"287",0.386310279876155
"288",0.298533820194681
"289",0.346408160933633
"290",0.268950179623214
"291",0.286101381441606
"292",0.562731861764388
"293",0.428390327658318
"294",0.489658306410811
"295",0.676438356476619
"296",0.301867508201083
"297",0.29287390860146
"298",0.317744365500832
"299",0.303869491892045
"300",0.290487032160813
"301",0.358438668132672
"302",0.35244500389283
"303",0.297600248454496
"304",0.28449768709879
"305",0.263546573940893
"306",0.300804189104964
"307",0.279059976684436
"308",0.276605298224329
"309",0.26340587917446
"310",0.300192134768953
"311",0.329498617020107
"312",0.279232665216318
"313",0.336453599888849
"314",0.28901813098741
"315",0.287157626481317
"316",0.312032848072464
"317",0.277347544886071
"318",0.300993548913669
"319",0.379706940868705
"320",0.265155011610733
"321",0.271422623637702
"322",0.292026835320985
"323",2.77011018257143
"324",0.285021616352415
"325",0.297250809815884
"326",0.383011613007156
"327",0.373667735428058
"328",0.420042837823614
"329",3.60316037958484
"330",0.283348833462032
"331",0.325581485059034
"332",1.64279522567468
"333",0.375530364799465
"334",3.95054079133574
"335",0.38725239249353
"336",0.294731490320922
"337",0.348027703750624
"338",0.297128588734759
"339",0.333032178682143
"340",0.267415372228564
"341",0.343250817124329
"342",0.320408614212766
"343",0.26864130947758
"344",0.314976632027022
"345",0.319880278978723
"346",0.346496627601311
"347",0.390302187991055
"348",0.343039328762254
"349",0.276955570722776
"350",0.322877468585409
"351",0.282936065685053
"352",0.41720629679625
"353",0.758700230565062
"354",0.29470372387792
"355",0.37570539057424
"356",0.32238429224635
"357",0.331537456912343
"358",0.307972799228102
"359",0.495736190691055
"360",0.66052653410656
"361",0.309249523086275
"362",0.31536464370566
"363",0.290102331231408
"364",0.289373196837591
"365",0.343156408415468
"366",0.305548051777158
"367",0.38853886945461
"368",0.291414415153488
"369",0.268673045262032
"370",0.338284863268694
"371",0.360402042149278
"372",0.295969810108929
"373",0.322720592592593
"374",0.384514198505151
"375",0.411062265509259
"376",0.381085277216458
"377",0.909758704744681
"378",0.346967385960377
"379",0.299221595757664
"380",0.299852101669767
"381",0.285633706934397
"382",0.391325490985612
"383",0.320045149514286
"384",0.292126554306115
"385",0.303120531706569
"386",0.381055184750943
"387",0.2956869116575
"388",0.268380033872272
"389",0.357319066642218
"390",0.365946744367754
"391",0.264880085041007
"392",0.354800645121277
"393",0.925477302043429
"394",0.291153255365832
"395",0.371533826114079
"396",0.318532731458113
"397",0.47003442645331
"398",0.440074445241007
"399",0.320101091009141
"400",2.86987429964286
"401",0.294320400804317
"402",0.307302567286453
"403",0.510391385252372
"404",0.374673485076923
"405",0.295579034799642
"406",0.365438407706318
"407",0.375194606050268
"408",0.332264999827191
"409",0.274213848495803
"410",0.39503065978877
"411",0.368583936228571
"412",0.320792187810469
"413",0.294453839012635
"414",0.310624050017731
"415",0.368734162138849
"416",0.284750733563131
"417",0.36218263750805
"418",0.445078579246275
"419",0.304207943508633
"420",2.0120939131793
"421",0.347686897080319
"422",0.317868518857245
"423",2.12438931238628
"424",0.349321857739741
"425",0.827001719416058
"426",0.393926286213285
"427",0.259293775868016
"428",0.526219050809434
"429",0.300040528083394
"430",0.296326443499284
"431",0.275126785608303
"432",0.3066014812025
"433",0.269566803701431
"434",0.419327432650626
"435",0.503143680624549
"436",0.400832533320215
"437",0.325888423007299
"438",0.271240187778047
"439",0.425852889427978
"440",0.276865588018605
"441",0.298641713768683
"442",0.324833401245832
"443",0.341202219667806
"444",0.448331715912343
"445",1.15406640949367
"446",0.407410669142701
"447",0.293503917862238
"448",0.289475030570304
"449",0.298186622338143
"450",0.285795192776565
"451",0.360256355010638
"452",0.333061249170359
"453",0.317708981005319
"454",0.354557289766547
"455",0.377319716930319
"456",0.285361602113585
"457",0.598948432700365
"458",0.274601985622995
