"","x"
"439","CCDC28A..25901."
"440","RRAGD..58528."
"441","HSF2..3298."
"442","PHF20..51230."
"443","HSD17B6..8630."
"444","NR1H3..10062."
"445","TYMP..1890."
"446","NCAPH2..29781."
"447","TOMM34..10953."
"448","SEC63..11231."
"449","KPNA6..23633."
"450","VIM..7431."
"451","FAS..355."
"452","RNASET2..8635."
"453","CD44..960."
"454","KCNG1..3755."
"455","AGPAT4..56895."
"456","SLAMF7..57823."
"457","BTN3A1..11119."
"458","MIPEP..4285."
"459","PRKCH..5583."
"460","INSRR..3645."
"461","IFNGR1..3459."
"462","B4GALT7..11285."
"463","SH2D2A..9047."
"464","VRK2..7444."
"465","TNFRSF1B..7133."
"466","VEZT..55591."
"467","POU2F2..5452."
"468","BRD9..65980."
"469","SNX1..6642."
"470","TBPL1..9519."
"471","ARNTL2..56938."
"472","BCLAF1..9774."
"473","SLC39A9..55334."
"474","ANK1..286."
"475","IBSP..3381."
"476","TFB1M..51106."
"477","RABEP1..9135."
"478","HMGB3..3149."
"479","NUP160..23279."
"480","BAK1..578."
"481","MUSK..4593."
"482","IKZF2..22807."
"483","GRN..2896."
"484","FAM13B..51306."
"485","ARHGAP31..57514."
"486","CENPQ..55166."
"487","SARS1..6301."
"488","RANBP3..8498."
"489","ARID4A..5926."
"490","EIPR1..7260."
"491","PNPLA6..10908."
"492","IFT88..8100."
"493","ALG1..56052."
"494","ZCCHC8..55596."
"495","ABCF2..10061."
"496","CHPF2..54480."
"497","LRRC7..57554."
"498","FUT8..2530."
"499","UBA6..55236."
"500","GAB2..9846."
"501","ATP6V0A1..535."
"502","PIAS1..8554."
"503","SLC4A7..9497."
"504","APBA2..321."
"505","MAP2K3..5606."
"506","EFCAB1..79645."
"507","TMSB10..9168."
"508","ASTE1..28990."
"509","RNF19A..25897."
"510","PEX3..8504."
"511","GABARAPL2..11345."
"512","MYOC..4653."
"513","SH3YL1..26751."
"514","FAM136A..84908."
"515","VCL..7414."
"516","DEPDC1B..55789."
"517","DAPK2..23604."
"518","NSMAF..8439."
"519","ADSS2..159."
"520","STAP1..26228."
"521","TIMP2..7077."
"522","RFC1..5981."
"523","TBC1D23..55773."
"524","CUL3..8452."
"525","MYOM2..9172."
"526","OTC..5009."
"527","CYP46A1..10858."
"528","ZZZ3..26009."
"529","SLC18A1..6570."
"530","USP2..9099."
"531","CASR..846."
"532","TUBG2..27175."
"533","RPL26L1..51121."
"534","FLT4..2324."
"535","NSUN2..54888."
"536","FBXO42..54455."
"537","MFAP3..4238."
"538","MRI1..84245."
"539","METTL1..4234."
"540","HOXC8..3224."
"541","AGA..175."
"542","PI4K2B..55300."
"543","BOD1L1..259282."
"544","MAT2B..27430."
"545","TLL1..7092."
"546","EDC4..23644."
"547","TRIO..7204."
"548","VCAN..1462."
"549","CLEC16A..23274."
"550","MSR1..4481."
"551","CDH1..999."
"552","MTREX..23517."
"553","DNAH5..1767."
"554","ZFYVE16..9765."
"555","RIPOR1..79567."
"556","C6..729."
"557","RAI14..26064."
"558","SOX30..11063."
"559","PNKP..11284."
"560","BEST2..54831."
"561","PHLPP2..23035."
"562","SPDL1..54908."
"563","STAU2..27067."
"564","SLC66A1..54896."
"565","CTNS..1497."
"566","RTN4R..65078."
"567","PHF23..79142."
"568","CDH10..1008."
"569","INPP4A..3631."
"570","RAB27B..5874."
"571","PSMA4..5685."
"572","MYO16..23026."
"573","LSG1..55341."
"574","PARP3..10039."
"575","TNC..3371."
"576","THAP3..90326."
"577","RIPOR3..140876."
"578","TDP1..55775."
"579","AIFM2..84883."
"580","C2orf83..56918."
"581","SPATA7..55812."
"582","MED17..9440."
"583","RETSAT..54884."
"584","CAPG..822."
"585","AP2S1..1175."
"586","USH2A..7399."
"587","ZPBP..11055."
"588","TG..7038."
"589","ADAM28..10863."
"590","BARX2..8538."
"591","DCUN1D1..54165."
