"","x"
"4200","CDK18"
"4201","RAB29"
"4202","ECE1"
"4203","HMGCL"
"4204","GALE"
"4205","ID3"
"4206","CR2"
"4207","CD46"
"4208","PRPF3"
"4209","APH1A"
"4210","P3H1"
"4211","SLC2A1"
"4212","EBNA1BP2"
"4213","CDC20"
"4214","ARTN"
"4215","IPO13"
"4216","ATP6V0B"
"4217","B4GALT2"
"4218","ERI3"
"4219","AKR1A1"
"4220","PRDX1"
"4221","PIK3R3"
"4222","TSPAN1"
"4223","BLZF1"
"4224","CCDC181"
"4225","SLC19A2"
"4226","FAAH"
"4227","NSUN4"
"4228","TMED5"
"4229","DR1"
"4230","CNN3"
"4231","PRRC2C"
"4232","F3"
"4233","ABCD3"
"4234","VAMP4"
"4235","DPH5"
"4236","PTBP2"
"4237","TNFSF4"
"4238","PRDX6"
"4239","DARS2"
"4240","HSD11B1"
"4241","IRF6"
"4242","UTP25"
"4243","PLPPR5"
"4244","PLPPR4"
"4245","RCAN3"
"4246","SYF2"
"4247","RSRP1"
"4248","SLC35A3"
"4249","RCOR3"
"4250","STMN1"
"4251","MTFR1L"
"4252","MAN1C1"
"4253","NEK2"
"4254","RPS6KA1"
"4255","DHDDS"
"4256","NENF"
"4257","NSL1"
"4258","PROX1"
"4259","ARID1A"
"4260","CENPF"
"4261","RPA2"
"4262","PPP1R8"
"4263","STX12"
"4264","MTARC2"
"4265","OSBPL9"
"4266","TXNDC12"
"4267","ESYT2"
"4268","POLR1G"
"4269","MESD"
"4270","RCN2"
"4271","CHRNB4"
"4272","MUC5B"
"4273","CTSD"
"4274","COLEC11"
"4275","STAG1"
"4276","STK11"
"4277","KMT2A"
"4278","IFT46"
"4279","MMP8"
"4280","APOA1"
"4281","SLC8A2"
"4282","KPTN"
"4283","RPS25"
"4284","KIF14"
"4285","TNNT2"
"4286","DDX59"
"4287","CAMSAP2"
"4288","ATF6"
"4289","MREG"
"4290","FASTKD2"
"4291","NRP2"
"4292","CREB1"
"4293","KLF7"
"4294","TTR"
"4295","B4GALT6"
"4296","C1orf54"
"4297","CA14"
"4298","IRAG2"
"4299","ATP10B"
"4300","SPCS2"
"4301","USP35"
"4302","ELOVL4"
"4303","FILIP1"
"4304","CASP8AP2"
"4305","HMGN3"
"4306","UBE3D"
"4307","CNR1"
"4308","ANKRD13C"
"4309","SGIP1"
"4310","PHF3"
"4311","PLAGL1"
"4312","FBXO30"
"4313","TNFAIP3"
"4314","AKAP7"
"4315","RAB32"
"4316","MYB"
"4317","SGK1"
"4318","RNF146"
"4319","CCN2"
"4320","TCF21"
"4321","PMFBP1"
"4322","FBXL5"
"4323","MED28"
"4324","SLC16A7"
"4325","RXYLT1"
"4326","ZNF430"
"4327","VAMP8"
"4328","DCLRE1B"
"4329","MYL12B"
"4330","FOXO3"
"4331","ARMC2"
"4332","RPN2"
"4333","TGIF2"
"4334","OLFM3"
"4335","PKD2"
"4336","ABCG2"
"4337","SPP1"
"4338","STBD1"
"4339","CCNI"
"4340","RARRES1"
"4341","MFSD1"
"4342","RAB3GAP2"
"4343","EEF2KMT"
"4344","PPL"
"4345","UBN1"
"4346","KLF12"
"4347","UCHL3"
"4348","PCDH17"
"4349","HS1BP3"
"4350","LDAH"
"4351","WDR35"
"4352","CCND2"
"4353","ELL2"
"4354","CYP20A1"
"4355","NDUFB3"
"4356","GTF3C3"
"4357","SATB2"
"4358","UBE2B"
"4359","GDA"
"4360","KLF9"
"4361","TJP2"
"4362","ITGB1BP1"
"4363","CPSF3"
"4364","PIGZ"
"4365","SENP5"
"4366","CCDC92"
"4367","C1orf198"
"4368","HEATR1"
"4369","PTBP3"
"4370","RAD23B"
"4371","FKBP15"
"4372","CTNNAL1"
"4373","ABITRAM"
"4374","DYNC2I2"
"4375","SET"
"4376","PTPA"
"4377","GLE1"
"4378","RAB14"
"4379","CNTRL"
"4380","TRIM32"
"4381","FBXW2"
"4382","PHF19"
"4383","NEK6"
"4384","BSPRY"
"4385","PPP6C"
"4386","NDUFA8"
"4387","HDHD3"
"4388","RBM18"
"4389","HSDL2"
"4390","MAPKAP1"
"4391","NR4A3"
"4392","INVS"
"4393","GALNT12"
"4394","DENND1A"
"4395","ALG2"
"4396","CSF3R"
"4397","KDSR"
"4398","VPS4B"
"4399","ONECUT2"
"4400","C19orf25"
"4401","ZBTB45"
"4402","YLPM1"
"4403","DCAF4"
"4404","FCF1"
"4405","PGF"
"4406","IFI27L2"
"4407","BBOF1"
"4408","NEK9"
"4409","ACYP1"
"4410","IFT43"
"4411","NPC2"
"4412","DNAL1"
"4413","IRF2BPL"
"4414","ACOT2"
"4415","LTBP2"
"4416","AREL1"
"4417","MLH3"
"4418","TTLL5"
"4419","FLVCR2"
"4420","ABCD4"
"4421","DLST"
"4422","PPP4R4"
"4423","TGFB3"
"4424","ZC2HC1C"
"4425","SLIRP"
"4426","RBM25"
"4427","ALDH6A1"
"4428","GPR68"
"4429","EIF2B2"
"4430","NRDE2"
"4431","COQ6"
"4432","ZNF410"
"4433","RHOQ"
"4434","GPR75"
"4435","SUPT7L"
"4436","KLHL29"
"4437","DNMT3A"
"4438","TMEM214"
"4439","ATAD2B"
"4440","FKBP1B"
"4441","ATL2"
"4442","YPEL5"
"4443","FAM98A"
"4444","YIPF4"
"4445","AFTPH"
"4446","LGALSL"
"4447","CNRIP1"
"4448","BCL11A"
"4449","CRIPT"
"4450","EPCAM"
"4451","SLC17A5"
"4452","OGFRL1"
"4453","SLF2"
"4454","IDE"
"4455","ELOVL3"
"4456","IFIT3"
"4457","IFIT2"
"4458","GPAM"
"4459","CUTC"
"4460","PPP1R3C"
"4461","PYROXD2"
"4462","CNNM1"
"4463","MXI1"
"4464","SMNDC1"
"4465","C10orf88"
"4466","HELLS"
"4467","TCTN3"
"4468","DENND10"
"4469","AVPI1"
"4470","WDR11"
"4471","ARMH3"
"4472","KCNIP2"
"4473","GOT1"
"4474","CPN1"
"4475","C10orf95"
"4476","SFRP5"
"4477","GNA13"
"4478","HOXB8"
"4479","KANSL1"
"4480","HOXB5"
"4481","HOXB3"
"4482","DUSP1"
"4483","PANK3"
"4484","MSX2"
"4485","TEK"
"4486","RCL1"
"4487","CAAP1"
"4488","MOB3B"
"4489","MLANA"
"4490","CD274"
"4491","GRIA2"
"4492","NUP43"
"4493","MTHFD1L"
"4494","LRP11"
"4495","PCMT1"
"4496","PLEKHG1"
"4497","MYCT1"
"4498","CXorf21"
"4499","CYSTM1"
"4500","WDR55"
"4501","ARAP3"
"4502","PCDHB8"
"4503","PCDHB10"
"4504","PCDHB14"
"4505","MRPS14"
"4506","CENPL"
"4507","TNFSF18"
"4508","SEC16B"
"4509","GORAB"
"4510","ACAT2"
"4511","TCP1"
"4512","SNX19"
"4513","MSANTD2"
"4514","PDZD11"
"4515","SLC10A7"
"4516","NUDCD1"
"4517","ENY2"
"4518","MASTL"
"4519","KIAA1217"
"4520","PLXDC2"
"4521","EPC1"
"4522","IQSEC3"
"4523","CCDC77"
"4524","TAF12"
"4525","ENOX1"
"4526","MTRF1"
"4527","SOHLH2"
"4528","DNAJC15"
"4529","PROSER1"
"4530","UFM1"
"4531","WBP4"
"4532","ELF1"
"4533","SMAD9"
"4534","HSPH1"
"4535","KBTBD7"
"4536","ALG5"
"4537","EXOSC8"
"4538","ETF1"
"4539","TGFBI"
"4540","FAM53C"
"4541","SIL1"
"4542","PAIP2"
"4543","KDM3B"
"4544","EGR1"
"4545","SERP1"
"4546","PLS1"
"4547","ZFP30"
"4548","NR2C1"
"4549","UTP20"
"4550","TMPO"
"4551","ARL1"
"4552","GLT8D2"
"4553","MTERF2"
"4554","SOCS2"
"4555","NFYB"
"4556","WASHC3"
"4557","APAF1"
"4558","DUSP4"
"4559","CLU"
"4560","TNFRSF10B"
"4561","SORBS3"
"4562","PTK2B"
"4563","PPP3CC"
"4564","PDLIM2"
"4565","EPHX2"
"4566","RNF170"
"4567","NPPB"
"4568","UBIAD1"
"4569","TARDBP"
"4570","TNFRSF8"
"4571","ZNF706"
"4572","LYPLA1"
"4573","CRISPLD1"
"4574","COPS5"
"4575","RDH10"
"4576","AKAP1"
"4577","COIL"
"4578","TRIM25"
"4579","SCPEP1"
"4580","SPOP"
"4581","TBX2"
"4582","SLC35B1"
"4583","FAM117A"
"4584","NCAPH"
"4585","LRAT"
"4586","TMEM131L"
"4587","MND1"
"4588","TRIM6"
"4589","TENT4B"
"4590","ADCY7"
"4591","CEP89"
"4592","TSHZ3"
"4593","ECHDC2"
"4594","PLBD1"
"4595","PYROXD1"
"4596","KCNJ8"
"4597","BCL2L14"
"4598","PSPC1"
"4599","ZNF549"
"4600","A1BG"
"4601","ZSCAN18"
"4602","ZNF211"
"4603","PDZRN3"
"4604","LHX4"
"4605","RNF2"
"4606","TRMT1L"
"4607","SEC22A"
"4608","CSTA"
"4609","POPDC2"
"4610","B4GALT4"
"4611","NAA50"
"4612","CD80"
"4613","KIF18A"
"4614","DESI2"
"4615","MAPK8IP1"
"4616","CRY2"
"4617","PEX16"
"4618","DEPDC7"
"4619","CAT"
"4620","PILRB"
"4621","ZMYM2"
"4622","GJB6"
"4623","GJA3"
"4624","TBC1D15"
"4625","ADGRB2"
"4626","ZCCHC17"
"4627","FABP3"
"4628","KHDRBS1"
"4629","TMEM39B"
"4630","CCRL2"
"4631","CCR2"
"4632","POLR3GL"
"4633","TNFSF10"
"4634","ZNF639"
"4635","PIK3CA"
"4636","PDS5A"
"4637","TMEM156"
"4638","LIAS"
"4639","CPXM2"
"4640","TMEM54"
"4641","ZSCAN20"
"4642","CSMD2"
"4643","HPCA"
"4644","LRIF1"
"4645","CLCC1"
"4646","GPSM2"
"4647","GTDC1"
"4648","CXCR4"
"4649","ZRANB3"
"4650","ACVR2A"
"4651","POLK"
"4652","FLT3"
"4653","RPL21"
"4654","MTIF3"
"4655","GTF3A"
"4656","RASL11A"
"4657","UBL3"
"4658","FYTTD1"
"4659","MTERF4"
"4660","SASH3"
"4661","OCRL"
"4662","PAEP"
"4663","MRPS2"
"4664","FMOD"
"4665","MYOG"
"4666","LAX1"
"4667","KIAA1191"
"4668","COPA"
"4669","CD244"
"4670","LY9"
"4671","RBBP6"
"4672","ZC3H7A"
"4673","SERAC1"
"4674","ANXA11"
"4675","SHLD2"
"4676","PRXL2A"
"4677","ZNF205"
"4678","NAA60"
"4679","RPL5"
"4680","ODF2L"
"4681","PTGFR"
"4682","SPATA1"
"4683","TRMT13"
"4684","LRRC39"
"4685","RWDD3"
"4686","ZNF644"
"4687","CCDC18"
"4688","RPAP2"
"4689","SLC66A2"
"4690","BBS9"
"4691","PMS2"
"4692","ZMIZ2"
"4693","SEPTIN7"
"4694","EEPD1"
"4695","KLHL7"
"4696","HERPUD2"
"4697","CBX3"
"4698","HNRNPA2B1"
"4699","WIPF3"
"4700","NPY"
"4701","FAM126A"
"4702","HOXA7"
"4703","INHBA"
"4704","FKBP9"
"4705","NT5C3A"
"4706","ARL4A"
"4707","CCZ1"
"4708","POLM"
"4709","MRM2"
"4710","TWIST1"
"4711","SMU1"
"4712","GLIPR2"
"4713","SLC25A51"
"4714","CLTA"
"4715","RECK"
"4716","SPINK4"
"4717","ACO1"
"4718","DCAF10"
"4719","CNTFR"
"4720","KIAA1549"
"4721","TRIM24"
"4722","CYREN"
"4723","CALD1"
"4724","NUDT10"
"4725","PLAU"
"4726","SRGN"
"4727","CHST3"
"4728","BICC1"
"4729","CISD1"
"4730","EGR2"
"4731","ECD"
"4732","P4HA1"
"4733","SLC25A16"
"4734","ZWINT"
"4735","VPS26A"
"4736","RBM19"
"4737","CIT"
"4738","IFT81"
"4739","ACADS"
"4740","HVCN1"
"4741","DDX54"
"4742","MED13L"
"4743","CDKN2C"
"4744","RNF11"
"4745","RASSF8"
"4746","BHLHE41"
"4747","SSPN"
"4748","ITPR2"
"4749","CCDC91"
"4750","NECAB1"
"4751","WWP1"
"4752","ACOT9"
"4753","PRDX4"
"4754","DDX39A"
"4755","PKN1"
"4756","TRIR"
"4757","ADGRE5"
"4758","WDR83"
"4759","GIPC1"
"4760","SPRYD7"
"4761","EBPL"
"4762","ATP7B"
"4763","ZC3H13"
"4764","NLN"
"4765","CENPK"
"4766","OPTN"
"4767","ITIH5"
"4768","ATF1"
"4769","TSFM"
"4770","ARHGAP9"
"4771","NCKAP1L"
"4772","MMP19"
"4773","PFDN5"
"4774","SPATS2"
"4775","ORMDL2"
"4776","NR4A1"
"4777","PDE1B"
"4778","HOXC13"
"4779","CDK2"
"4780","LRP1"
"4781","HOXC11"
"4782","ATG101"
"4783","NFE2"
"4784","HOXC12"
"4785","IKZF4"
"4786","SMUG1"
"4787","TUBA1B"
"4788","EEF1AKMT3"
"4789","KBTBD4"
"4790","SARDH"
"4791","DBH"
"4792","ATPAF1"
"4793","STIL"
"4794","HJURP"
"4795","IL13RA2"
"4796","COL10A1"
"4797","AMD1"
"4798","NDUFAF4"
"4799","USP45"
"4800","PLP1"
"4801","MORF4L2"
"4802","RAB9B"
"4803","NRK"
"4804","FAM199X"
"4805","MAGEA9"
"4806","RAB9A"
"4807","METTL8"
"4808","TTC21B"
"4809","NMI"
"4810","TNFAIP6"
"4811","BAZ2B"
"4812","SLC36A1"
"4813","LPGAT1"
"4814","BATF3"
"4815","G0S2"
"4816","KCNJ2"
"4817","RAP2C"
"4818","EXOSC9"
"4819","PLA2G12A"
"4820","B9D2"
"4821","COQ8B"
"4822","PFKFB2"
"4823","C4BPB"
"4824","RAB38"
"4825","AGO2"
"4826","MXD4"
"4827","CKS2"
"4828","DAW1"
"4829","ACSL3"
"4830","CHPF"
"4831","DNPEP"
"4832","INHA"
"4833","OBSL1"
"4834","SLC12A4"
"4835","ENKD1"
"4836","CTCFL"
"4837","FAM210B"
"4838","PI3"
"4839","SNX21"
"4840","SLPI"
"4841","WFDC3"
"4842","TTPAL"
"4843","PREX1"
"4844","SLC12A5"
"4845","ARHGAP40"
"4846","SDC4"
"4847","NCOA3"
"4848","PIGT"
"4849","NCOA5"
"4850","VAPB"
"4851","PARD6B"
"4852","ATP5F1E"
"4853","CHD6"
"4854","PLCG1"
"4855","TOX2"
"4856","SRSF6"
"4857","GDAP1L1"
"4858","ARFGEF2"
"4859","ZNFX1"
"4860","CSE1L"
"4861","PEDS1"
"4862","RAB22A"
"4863","PTGIS"
"4864","STAU1"
"4865","CDH26"
"4866","SNAI1"
"4867","MOCS3"
"4868","STX16"
"4869","PMEPA1"
"4870","RNF114"
"4871","DDX27"
"4872","BCAS4"
"4873","KCNK15"
"4874","ZBP1"
"4875","NEURL2"
"4876","MAGEA10"
"4877","MTRR"
"4878","FASTKD3"
"4879","PEPD"
"4880","CHST8"
"4881","IQSEC2"
"4882","VAMP7"
"4883","IL9R"
"4884","XG"
"4885","STAMBP"
"4886","NAGK"
"4887","MCEE"
"4888","PAIP2B"
"4889","SNRNP27"
"4890","MPHOSPH10"
"4891","ATP8A1"
"4892","USP22"
"4893","POF1B"
"4894","HIF3A"
"4895","ZNF576"
"4896","ZNF45"
"4897","LYPD3"
"4898","PSG8"
"4899","NDP"
"4900","USP9X"
"4901","F13A1"
"4902","GRM4"
"4903","TRERF1"
"4904","PACSIN1"
"4905","BTN2A2"
"4906","SIRT5"
"4907","MRS2"
"4908","WRNIP1"
"4909","RRP36"
"4910","SNRPC"
"4911","SLC17A3"
"4912","SERPINB6"
"4913","XPO5"
"4914","ABCC10"
"4915","PEX6"
"4916","NQO2"
"4917","OARD1"
"4918","UNC5CL"
"4919","AARS2"
"4920","ZNF391"
"4921","RPS10"
"4922","MOCS1"
"4923","H2BC11"
"4924","MED20"
"4925","TBCC"
"4926","SPDEF"
"4927","MAD2L1BP"
"4928","KLHDC3"
"4929","TREM1"
"4930","MEA1"
"4931","COL21A1"
"4932","CDKN1A"
"4933","SOX4"
"4934","GLO1"
"4935","CPNE5"
"4936","RREB1"
"4937","SSR1"
"4938","RIOK1"
"4939","NRN1"
"4940","SLC35B3"
"4941","RPP40"
"4942","ATXN1"
"4943","NUP153"
"4944","DEK"
"4945","EEF1E1"
"4946","RUNX2"
"4947","LRRFIP1"
"4948","RAB17"
"4949","CXCL6"
"4950","EREG"
"4951","TRIM51"
"4952","MYRF"
"4953","SCGB1D2"
"4954","SCGB2A1"
"4955","AHNAK"
"4956","EMC3"
"4957","SH3TC1"
"4958","CNOT1"
"4959","LRRC29"
"4960","BBS2"
"4961","MT1G"
"4962","MT2A"
"4963","C16orf70"
"4964","GOT2"
"4965","DOK4"
"4966","PIWIL1"
"4967","GPR18"
"4968","CLYBL"
"4969","TMTC4"
"4970","RAP2A"
"4971","ABCC4"
"4972","EFNB2"
"4973","SOX21"
"4974","TM9SF2"
"4975","HROB"
"4976","IRF1"
"4977","UPF3B"
"4978","RNF113A"
"4979","SEPTIN6"
"4980","TMEM255A"
"4981","NDUFA1"
"4982","DMAC2L"
"4983","BMP4"
"4984","PTGER2"
"4985","FAM193A"
"4986","GRK4"
"4987","SOX9"
"4988","HS3ST3B1"
"4989","SLC25A35"
"4990","MRPS7"
"4991","GGA3"
"4992","ARMC7"
"4993","NUP85"
"4994","SLC25A19"
"4995","MIF4GD"
"4996","NT5C"
"4997","MSTO1"
"4998","TTF1"
"4999","GTF3C4"
"5000","DDX31"
"5001","PPP1R12C"
"5002","MBOAT7"
"5003","OPRL1"
"5004","SLC2A4RG"
"5005","FNDC11"
"5006","PPDPF"
"5007","IL1B"
"5008","PLGLB2"
"5009","CHCHD5"
"5010","PAX8"
"5011","INSIG2"
"5012","POLR1B"
"5013","CCDC93"
"5014","PSD4"
"5015","SLC25A23"
"5016","PSPN"
"5017","GTF2F1"
"5018","ALKBH7"
"5019","CLPP"
"5020","TNFSF9"
"5021","GRIA3"
"5022","THOC2"
"5023","MED1"
"5024","RPL23"
"5025","ATG4C"
"5026","CD70"
"5027","C3"
"5028","SH2D3A"
"5029","TRIP10"
"5030","GPR108"
"5031","TNFSF14"
"5032","FOSB"
"5033","OPA3"
"5034","SNRPD2"
"5035","RTN2"
"5036","EML2"
"5037","VASP"
"5038","SYMPK"
"5039","GPCPD1"
"5040","SDCBP2"
"5041","PANK2"
"5042","TGM3"
"5043","FOXA2"
"5044","CD93"
"5045","GZF1"
"5046","NAPB"
"5047","CENPB"
"5048","PSMF1"
"5049","NKX2"
"5050","DTD1"
"5051","RBCK1"
"5052","TMX4"
"5053","STK35"
"5054","SNRPB"
"5055","NRSN2"
"5056","AP5S1"
"5057","RRBP1"
"5058","BMP2"
"5059","ZNF133"
"5060","FLRT3"
"5061","OVOL2"
"5062","PCSK2"
"5063","MKKS"
"5064","BFSP1"
"5065","DSTN"
"5066","LAMP5"
"5067","SNRPB2"
"5068","MGME1"
"5069","LRRN4"
"5070","TBC1D20"
"5071","ITPA"
"5072","MCM8"
"5073","TMEM74B"
"5074","FAM110A"
"5075","MRPS26"
"5076","S1PR4"
"5077","NCLN"
"5078","CITED1"
"5079","HNRNPR"
"5080","ZNF436"
"5081","MAX"
"5082","CHURC1"
"5083","ARMCX5"
"5084","GDF5"
"5085","MMP24"
"5086","NECAB3"
"5087","ID1"
"5088","RALY"
"5089","DYNLRB1"
"5090","EIF2S2"
"5091","ERGIC3"
"5092","ROMO1"
"5093","BPIFB1"
"5094","CEP250"
"5095","PLAGL2"
"5096","MMP24OS"
"5097","GRPR"
"5098","KDM5C"
"5099","AMOT"
"5100","TMEM115"
"5101","PSMB2"
"5102","AGO3"
"5103","UROD"
"5104","ST3GAL3"
"5105","TMEM53"
"5106","HECTD3"
"5107","KLC1"
"5108","XRCC3"
"5109","TUBGCP3"
"5110","MCF2L"
"5111","F10"
"5112","PCID2"
"5113","LRFN3"
"5114","IGFLR1"
"5115","CAPNS1"
"5116","PDCD2L"
"5117","RBM42"
"5118","KIRREL2"
"5119","UBA2"
"5120","HCST"
"5121","COX6B1"
"5122","THRA"
"5123","CCR7"
"5124","NR1D1"
"5125","FRMD8"
"5126","PRDX5"
"5127","BCL2L12"
"5128","IRF3"
"5129","PRMT1"
"5130","RRAS"
"5131","PRRG2"
"5132","SCAF1"
"5133","PRR12"
"5134","FLRT1"
"5135","ASL"
"5136","SBDS"
"5137","STAT5A"
"5138","WNK4"
"5139","BECN1"
"5140","PRKCG"
"5141","TRAP1"
"5142","GLIS2"
"5143","NSRP1"
"5144","DNAJC8"
"5145","AHDC1"
"5146","IFI6"
"5147","ZNF384"
"5148","EMG1"
"5149","SSX1"
"5150","UXT"
"5151","CFP"
"5152","ELK1"
"5153","TIMM17B"
"5154","PCNX4"
"5155","ATG14"
"5156","KTN1"
"5157","SIX1"
"5158","RHOJ"
"5159","DLGAP5"
"5160","L3HYPDH"
"5161","HSPA2"
"5162","ZBTB1"
"5163","TRMT5"
"5164","SGPP1"
"5165","PLEKHG3"
"5166","RHOT1"
"5167","EVI2A"
"5168","DYNC2I1"
"5169","AIF1L"
"5170","FAM78A"
"5171","NUP214"
"5172","CTAG2"
"5173","SLC10A3"
"5174","MAP2K2"
"5175","HNRNPH2"
"5176","ARMCX1"
"5177","TMEM35A"
"5178","TIMM8A"
"5179","ZC4H2"
"5180","CANX"
"5181","INTS11"
"5182","RGS13"
"5183","IPPK"
"5184","ZNF484"
"5185","FGD3"
"5186","HIVEP3"
"5187","PPCS"
"5188","EDN2"
"5189","BCL11B"
"5190","COX7C"
"5191","TRAF2"
"5192","ABHD8"
"5193","MASP1"
"5194","PLAAT1"
"5195","HELB"
"5196","RAP1B"
"5197","TSPAN8"
"5198","BEST3"
"5199","RAB3IP"
"5200","PTPRB"
"5201","DYRK2"
"5202","YEATS4"
"5203","TAS2R5"
"5204","LRRC61"
"5205","IDUA"
"5206","FGFRL1"
"5207","TMEM175"
"5208","AUNIP"
"5209","PIN1"
"5210","FBXL12"
"5211","EMC1"
"5212","UBR4"
"5213","HP1BP3"
"5214","ADGRE2"
"5215","SIN3B"
"5216","SLC35E1"
"5217","EPS15L1"
"5218","KLF2"
"5219","F2RL3"
"5220","UQCR11"
"5221","GFER"
"5222","SYNGR3"
"5223","PKMYT1"
"5224","WDR24"
"5225","FBXL16"
"5226","CHTF18"
"5227","MACF1"
"5228","SMARCA4"
"5229","KDM4B"
"5230","TICAM1"
"5231","METTL25"
"5232","EMC6"
"5233","METTL16"
"5234","TUBA4A"
"5235","VIL1"
"5236","AAMP"
"5237","PNKD"
"5238","TNFRSF19"
"5239","RNF6"
"5240","ECHS1"
"5241","AKAP9"
"5242","GNG11"
"5243","SEM1"
"5244","GNGT1"
"5245","HIP1"
"5246","PTPN12"
"5247","POR"
"5248","FGL2"
"5249","STYXL1"
"5250","STEAP4"
"5251","GNAI1"
"5252","PEX1"
"5253","MTERF1"
"5254","SGCE"
"5255","RBM48"
"5256","CASD1"
"5257","ZNF780B"
"5258","LRFN1"
"5259","ZFP36"
"5260","SRD5A3"
"5261","SPINK2"
"5262","RASL11B"
"5263","PAICS"
"5264","KDR"
"5265","PPAT"
"5266","TUBGCP6"
"5267","ADM2"
"5268","DGCR6L"
"5269","DGCR8"
"5270","ASPHD2"
"5271","VPREB3"
"5272","SDF2L1"
"5273","GAL3ST1"
"5274","YWHAH"
"5275","GNAZ"
"5276","MGAT3"
"5277","ADORA2A"
"5278","ATF4"
"5279","A4GALT"
"5280","CDC42EP1"
"5281","APOL3"
"5282","TPST2"
"5283","BAIAP2L2"
"5284","MPST"
"5285","TST"
"5286","IGLL1"
"5287","APOL2"
"5288","RAC2"
"5289","LIF"
"5290","C22orf23"
"5291","APOBEC3F"
"5292","RIBC2"
"5293","KRT17"
"5294","EMC4"
"5295","RNF112"
"5296","SPECC1"
"5297","CPA4"
"5298","DOCK4"
"5299","POT1"
"5300","ATP6V1F"
"5301","LSM8"
"5302","CDHR3"
"5303","PRKRIP1"
"5304","VGF"
"5305","PODXL"
"5306","FOXP2"
"5307","STRIP2"
"5308","IFT22"
"5309","MKLN1"
"5310","DNAJB9"
"5311","FLNC"
"5312","LRRC4"
"5313","CALU"
"5314","CCDC136"
"5315","SMO"
"5316","IRF5"
"5317","LRRC17"
"5318","KLHDC10"
"5319","NDUFA5"
"5320","FEZF1"
"5321","MRPS12"
"5322","MYO1B"
"5323","HOXD1"
"5324","HOXD3"
"5325","MTX2"
"5326","CHN1"
"5327","GAD1"
"5328","OSGEPL1"
"5329","ORMDL1"
"5330","HAT1"
"5331","HOXD9"
"5332","HOXD10"
"5333","HOXD11"
"5334","HOXD13"
"5335","HERC2"
"5336","SNRPN"
"5337","PSMG2"
"5338","TWSG1"
"5339","ARHGAP22"
"5340","WDFY4"
"5341","EIF2AK4"
"5342","MYO5C"
"5343","CGNL1"
"5344","TMOD2"
"5345","TTBK2"
"5346","ELL3"
"5347","CCDC32"
"5348","INO80"
"5349","ICE2"
"5350","DLL4"
"5351","ALDH1A2"
"5352","MINDY2"
"5353","IVD"
"5354","KNSTRN"
"5355","DUT"
"5356","CHAC1"
"5357","CLN6"
"5358","ARPP19"
"5359","VPS13C"
"5360","CALML4"
"5361","ISLR"
"5362","THAP10"
"5363","LOXL1"
"5364","ACKR4"
"5365","ANAPC13"
"5366","MBD4"
"5367","COPB1"
"5368","PSMA1"
"5369","SUMF2"
"5370","PALLD"
"5371","SPCS3"
"5372","BBOX1"
"5373","MYOD1"
"5374","SERGEF"
"5375","KCNC1"
"5376","E2F8"
"5377","DCTD"
"5378","SOX15"
"5379","PIMREG"
"5380","RPAIN"
"5381","PLD2"
"5382","CD68"
"5383","TXNDC17"
"5384","ATP1B2"
"5385","FXR2"
"5386","KIF1C"
"5387","MPDU1"
"5388","PHF20L1"
"5389","LRRC6"
"5390","CCNT1"
"5391","PUS7L"
"5392","KRI1"
"5393","ILF3"
"5394","SLC44A2"
"5395","AP1M2"
"5396","CDKN2D"
"5397","MTUS1"
"5398","KLK10"
"5399","KLK8"
"5400","NGDN"
"5401","RIPK3"
"5402","ADCY4"
"5403","RAB2B"
"5404","BCL2L2"
"5405","AJUBA"
"5406","DTD2"
"5407","PARP2"
"5408","HEATR5A"
"5409","FOXA1"
"5410","SNX6"
"5411","EAPP"
"5412","EGLN3"
"5413","MIS18BP1"
"5414","NRL"
"5415","RNASE1"
"5416","NEDD8"
"5417","DAD1"
"5418","TEP1"
"5419","EPB41L4A"
"5420","CDO1"
"5421","REEP5"
"5422","ITFG1"
"5423","QRICH2"
"5424","FOXJ1"
"5425","SEC14L1"
"5426","RHBDF2"
"5427","ARHGEF6"
"5428","MAP7D3"
"5429","FGF13"
"5430","ASH2L"
"5431","TTI2"
"5432","CHRNA10"
"5433","CDKN1C"
"5434","SGO1"
"5435","RPS4Y1"
"5436","VCY1B"
"5437","VCY"
"5438","CDH15"
"5439","KLF16"
"5440","PGAP6"
"5441","DOHH"
"5442","MAU2"
"5443","SHC2"
"5444","PLPPR3"
"5445","ABHD17A"
"5446","SYT5"
"5447","TNNI3"
"5448","CBFA2T3"
"5449","GAMT"
"5450","PUDP"
"5451","ERMARD"
"5452","PHF10"
"5453","GALNT8"
"5454","CRACR2A"
"5455","NXNL2"
"5456","STARD8"
"5457","FAM155B"
"5458","SAT1"
"5459","GNL3L"
"5460","SH3BP4"
"5461","MOSPD2"
"5462","DOCK6"
"5463","ECSIT"
"5464","LDLR"
"5465","ELOF1"
"5466","PRKCSH"
"5467","CNN1"
"5468","CDC16"
"5469","THEM6"
"5470","NECTIN2"
"5471","APOE"
"5472","TOMM40"
"5473","APOC1"
"5474","GADD45G"
"5475","LRCH2"
"5476","DPP6"
"5477","XPO7"
"5478","ACE2"
"5479","FAM98C"
"5480","SAFB2"
"5481","RPL36"
"5482","ATP8B3"
"5483","KIF1A"
"5484","GTPBP3"
"5485","BST2"
"5486","SLC27A1"
"5487","NSUN5"
"5488","COLGALT1"
"5489","DDA1"
"5490","MRPL34"
